Transmittance,shgc,window_u,roof_u,extWall_u,total_idealCooling,total_idealHeating
30,0.421017264,0.815017269,0.341629119,0.403015883,712.1136231,26124.3224
80,0.570320278,1.494804009,0.219617435,0.172090245,910.797014,22372.84807
60,0.41750988,1.866484867,0.187339797,0.470502944,788.3970029,28291.54493
40,0.638335359,0.801024713,0.294790734,0.309511849,926.8169096,23413.3436
30,0.798182227,2.126509211,0.326103734,0.25863666,987.0729711,24547.03467
70,0.402293877,1.348786612,0.219119492,0.383835206,772.5376718,26316.03715
60,0.530373293,1.672719898,0.352731293,0.209141444,823.6111886,24041.25898
20,0.730088083,0.881658461,0.184671169,0.227403389,880.6887571,21815.65668
70,0.771026772,1.735039197,0.176154767,0.199027097,1111.942251,22210.29367
50,0.37863547,0.751569746,0.357718969,0.414399581,735.5248961,26272.19215
60,0.734517007,1.111345498,0.288995397,0.300542146,1095.760524,23239.52442
40,0.722350871,2.335922502,0.255499149,0.141018511,893.8618141,23036.50511
80,0.758990584,0.78253077,0.22246956,0.496321441,1293.798092,24929.96533
20,0.77725365,1.316966511,0.194879563,0.411240236,978.8724296,25210.01454
70,0.401310093,1.718351485,0.18330148,0.457573667,794.3436016,27880.22031
60,0.372435222,1.933263171,0.133447687,0.449526241,725.8327078,28211.29901
40,0.441038213,2.14283596,0.395680661,0.346869295,726.6746353,27686.13051
50,0.760813312,1.799767218,0.345181978,0.387268663,1098.126711,25879.48329
50,0.415518572,2.085966925,0.337494419,0.33440856,718.0254405,27300.66279
30,0.764617226,1.519046222,0.171456989,0.156094626,913.3492969,21568.68762
80,0.417115155,1.83146144,0.129766954,0.216056524,726.0571345,24241.57787
20,0.713170627,1.530571976,0.103297079,0.232116494,834.5504357,22923.74357
80,0.48540361,0.918142017,0.273800966,0.405985381,924.2003625,25411.83888
80,0.536770395,1.322344305,0.129780362,0.386862434,950.6357526,25195.39313
40,0.378643191,1.718458077,0.16869989,0.274175035,618.3270124,25582.62115
40,0.455777312,1.443015139,0.273110131,0.147248665,653.7637518,22998.90205
80,0.459823905,1.779311647,0.355875684,0.290209635,834.8006643,25721.6971
20,0.693252992,1.65461137,0.340376653,0.298606589,866.1094517,24983.1969
50,0.519806628,0.914685327,0.26359747,0.341459073,841.5993052,24497.15028
20,0.608366254,1.260689196,0.239219854,0.437805245,839.8986951,26349.46661
40,0.611536255,0.996055408,0.373548798,0.295161289,895.1738365,23944.03719
60,0.796743987,1.635566624,0.346360204,0.386408195,1188.10501,25339.26221
60,0.657673866,1.031974742,0.335449433,0.45775006,1077.911032,25830.2492
50,0.649865222,1.195840731,0.376039266,0.373815689,996.5843933,25205.398
50,0.723138573,1.161083749,0.390507329,0.403451628,1089.070393,25272.49733
30,0.553880682,0.868814676,0.269375722,0.311412144,794.6288515,24011.01587
50,0.57757726,1.737859602,0.275786725,0.309240562,869.4151933,25296.05818
20,0.479578832,1.238305258,0.303307095,0.199244362,639.3907709,23614.7387
70,0.789642291,1.02597636,0.139924435,0.236485198,1168.118584,21308.40185
50,0.566213465,0.911359006,0.193316038,0.269952173,853.7722347,22969.77901
40,0.540324308,1.803452589,0.335638436,0.104846295,717.8989667,22690.2949
50,0.769700366,2.147459854,0.249508976,0.114924309,978.2077219,21961.82428
70,0.493277759,1.094934136,0.33500973,0.188661316,817.8225234,22709.09692
20,0.431605519,2.156477276,0.254011642,0.312966892,628.3770251,27057.50284
40,0.639760216,1.19915805,0.380813153,0.249805992,900.189389,23537.53741
40,0.794437399,1.079652956,0.21157818,0.255626718,1049.494844,22206.99589
60,0.570114695,2.267830379,0.205572714,0.201507913,834.9946459,24268.6022
40,0.427677925,1.859777365,0.339464539,0.318200405,700.1651639,26714.96922
80,0.589749992,1.752079866,0.16384085,0.368162531,999.9297497,25530.56331
50,0.793535909,0.871189793,0.39712247,0.3279495,1148.705213,23342.75193
70,0.589624322,1.011204915,0.108057511,0.197919326,910.7909156,21473.37564
60,0.541273472,1.503622763,0.37469841,0.344151995,896.7959768,25776.0194
20,0.498482714,1.44201072,0.170168268,0.124455615,605.320265,22288.39025
30,0.598016214,1.490716741,0.364846643,0.44810895,885.1545601,27210.45597
30,0.61169484,2.3479895,0.164594922,0.27452898,790.9488661,25488.18742
60,0.598408461,1.66283537,0.22448361,0.385392295,954.783131,25916.94474
60,0.741657546,0.80878809,0.091596717,0.408396793,1133.07622,23569.33855
70,0.503469632,1.994318456,0.350693343,0.131339689,788.0559991,23428.10654
80,0.624634827,1.366920597,0.353779699,0.17799049,999.3881812,22366.75623
50,0.565701852,0.943505592,0.167017117,0.131272041,791.7543158,20744.70116
50,0.743806918,1.463461785,0.382920136,0.31968098,1068.064951,24502.37788
20,0.433165952,2.2211677,0.391432706,0.286857118,633.4813212,27173.35309
60,0.435419033,1.356481604,0.136651273,0.152120204,676.1984618,22416.36101
40,0.74085803,1.640769336,0.091910476,0.453383171,1035.644249,25946.16775
20,0.7598061,2.23715275,0.092375859,0.252674658,866.8892395,24193.67071
50,0.511209095,2.06991024,0.18762182,0.350698797,802.6874821,26532.11002
70,0.758298565,1.550289224,0.108535349,0.165874892,1080.96223,21187.51853
40,0.632154484,1.745094237,0.116843068,0.243132521,843.2487761,23644.24222
40,0.789630122,2.384972764,0.125524544,0.366696583,1035.781675,25835.04917
70,0.76202085,2.27074085,0.135658143,0.282617127,1115.506294,24286.93399
60,0.782708729,1.566717477,0.156182982,0.380661784,1150.397711,24617.71392
70,0.611707117,0.873947832,0.334278579,0.13591602,942.6999845,20801.82564
80,0.632448553,1.153959848,0.127804946,0.206321231,1001.181831,21670.8772
80,0.531316834,2.233567607,0.293777302,0.407044764,950.2866872,27586.81884
40,0.709336146,1.519896985,0.097568799,0.105922059,869.7037168,20615.20329
60,0.723138573,1.161083749,0.390507329,0.403451628,1132.368338,25176.63034
30,0.505629325,1.606090216,0.171376664,0.217595855,682.8239021,23929.02936
80,0.653181091,1.154304566,0.205771363,0.107372864,996.1277186,20215.06706
70,0.798182227,2.126509211,0.326103734,0.25863666,1173.86475,24130.23938
50,0.577757765,1.524472085,0.103941886,0.256621173,832.5445414,23580.54324
30,0.425934205,1.528798856,0.173451555,0.220951781,612.4295913,24281.82445
30,0.563228971,1.200548348,0.385502504,0.395478813,840.6721562,26170.34458
20,0.394736242,1.885724518,0.105780419,0.256615131,561.1488083,25502.19948
60,0.412714887,1.004611725,0.296826247,0.234166129,711.7357717,23674.19334
40,0.467848543,2.044560626,0.125626221,0.485155123,777.8369367,28487.36562
60,0.665661693,2.19211681,0.393617295,0.184721685,954.5247381,23972.10246
30,0.510866816,1.813326517,0.148234711,0.109674359,636.1768676,22467.39007
20,0.731746978,1.1554764,0.186576175,0.403193987,937.0640886,24961.59723
20,0.44542916,1.331959894,0.175591936,0.420588403,682.8581418,26839.89416
30,0.5417476,0.862115594,0.369129805,0.285508668,784.056262,23963.14943
30,0.503815866,0.919609649,0.111991595,0.280347987,713.8891244,23397.09978
80,0.756159851,2.083248469,0.359500052,0.279706863,1180.485239,24585.73776
60,0.409095723,0.808178891,0.397980407,0.252407717,731.3016247,23868.71067
20,0.535762254,1.610502964,0.291316712,0.15006145,659.7706065,23206.33863
30,0.645249822,0.833763945,0.128658855,0.384541098,897.2637819,24137.78467
20,0.739022943,1.775261312,0.288426985,0.491024915,971.0421048,27555.72656
40,0.790290564,0.936072086,0.116123965,0.338454043,1071.488839,22883.71048
80,0.436067386,1.213380208,0.14876831,0.366065271,824.7178609,25314.40248
50,0.514904794,1.782494707,0.224774313,0.400891303,835.8157964,26860.55987
30,0.745461132,1.164128996,0.324745168,0.332235089,990.357571,24188.31766
60,0.420089127,2.272341163,0.341806658,0.244169912,710.3714867,26174.69023
20,0.691438778,0.853167362,0.286949152,0.406722245,921.6442637,24906.12913
60,0.698220998,1.130519839,0.122868412,0.456100735,1094.594084,25157.30523
50,0.639760216,1.19915805,0.380813153,0.249805992,936.7946605,23432.77469
80,0.474800242,1.054824628,0.132652242,0.44150789,904.763655,25800.74374
60,0.698653764,1.034737589,0.24067418,0.282120422,1044.95304,22826.74839
20,0.718030804,0.843792014,0.269332394,0.143883616,848.6856368,20720.07138
20,0.409095723,0.808178891,0.397980407,0.252407717,617.2707979,24233.26174
20,0.665728005,1.769282619,0.117844441,0.183652361,766.8453925,22846.713
50,0.68242554,1.414552232,0.108795664,0.172980022,912.6950009,21578.02301
20,0.78524497,1.550332757,0.265968294,0.348314333,964.993995,24914.81166
30,0.642095667,0.989529399,0.130109297,0.39247429,892.486136,24579.05917
50,0.750512746,1.97726012,0.235375433,0.350561734,1055.662569,25364.79779
20,0.378614665,2.18053237,0.13107366,0.146291259,502.2089169,24469.63335
20,0.602068757,2.11390375,0.13842951,0.150607173,691.2629691,23272.56776
80,0.785498221,1.515547273,0.150128948,0.258463355,1201.89032,22528.77421
70,0.646768468,0.760840541,0.173728099,0.365260908,1061.286348,23462.77816
70,0.510862136,1.070270889,0.219808039,0.313476326,877.4198312,24137.30316
60,0.544956744,0.761748858,0.263786016,0.477192033,960.2091769,25894.90949
60,0.621379574,0.805545389,0.216780354,0.114677677,894.4205052,19980.33974
80,0.370130777,2.398398109,0.246813534,0.103264542,626.6342923,24067.32991
70,0.390725236,1.038364532,0.321215037,0.288210892,737.3561069,24700.43734
20,0.434026595,2.210393532,0.336927619,0.199445687,591.7588233,25681.97484
80,0.425112268,2.095177586,0.360754929,0.267096872,778.8224794,26131.33339
70,0.598974117,1.876026489,0.2530198,0.437489014,1012.643749,27019.51065
40,0.729786151,1.951564399,0.342226839,0.419884683,1032.559188,26827.4894
40,0.577757765,1.524472085,0.103941886,0.256621173,798.3253687,23683.4732
50,0.448008874,2.382525539,0.345662067,0.474811573,803.8034274,29563.90711
40,0.414562162,1.143489814,0.138981759,0.487075172,740.1897243,27268.1726
30,0.738856826,1.968534946,0.276362311,0.199135751,903.7012228,23478.57415
20,0.614148482,1.672929238,0.233120507,0.39834013,820.2516861,26492.80851
70,0.544423008,2.139817085,0.316052018,0.144179006,833.7530115,23551.17161
30,0.61875111,1.34027433,0.162926266,0.478208939,896.454933,26649.007
70,0.695563061,1.710718408,0.128290832,0.38386563,1091.204561,25129.33766
20,0.460504428,1.780990093,0.121644811,0.13795246,567.7690439,23166.60645
70,0.664775609,1.695994406,0.313557327,0.486317758,1116.846443,27244.59125
70,0.51416105,1.391940135,0.275804375,0.356410415,897.1515236,25529.14379
60,0.670200876,1.828144694,0.234134923,0.446595972,1053.8975,26741.33065
30,0.714479565,1.696855239,0.381078527,0.361220254,961.1868526,25866.07408
40,0.782945358,1.187305548,0.289281955,0.46736082,1122.45756,25769.01486
50,0.589624322,1.011204915,0.108057511,0.197919326,835.852829,21648.29898
70,0.702708099,1.837958533,0.21790703,0.383548253,1106.770385,25593.30968
30,0.431249125,0.933039605,0.343160428,0.163291474,622.9585972,22710.69455
80,0.567040905,2.090479253,0.109863672,0.375141648,961.2747301,26140.01141
30,0.450451246,1.782825638,0.396515288,0.234065776,662.5619508,25465.87418
20,0.375604142,1.113869981,0.251434539,0.301577977,587.0099853,25349.14471
80,0.443597896,0.911902761,0.383593586,0.470936977,910.4032937,26852.39668
70,0.381370829,2.371312416,0.375605618,0.347828841,741.5532514,28119.96184
20,0.537672671,1.568351662,0.178253793,0.32575378,720.2257202,25461.38465
40,0.583325417,1.483597773,0.166134198,0.382606256,863.3868749,25647.13063
50,0.46184525,1.250554365,0.263142626,0.337186336,770.8543964,25393.47937
80,0.559017128,2.135278079,0.317098208,0.414718743,990.5287002,27455.32256
40,0.448826285,1.579416474,0.111341919,0.211984519,653.3801821,23799.15433
60,0.701959824,2.325470814,0.217198663,0.277718023,1009.151324,24916.09722
60,0.476281049,0.849717262,0.286951625,0.180316217,764.2413691,22107.75316
50,0.738536001,1.013666271,0.096047981,0.228165771,1008.420017,21403.59523
70,0.720697207,1.363404488,0.234529522,0.491856087,1183.185739,26245.738
70,0.446517426,2.347509682,0.362452409,0.406229773,835.4379335,28486.02691
70,0.588681512,1.888534168,0.188263972,0.339397925,954.6801498,25499.70174
80,0.699850314,1.73141369,0.370986541,0.36311621,1155.271799,25515.05751
20,0.694620582,2.352187043,0.287766791,0.444291104,902.5729502,28042.84651
50,0.635017182,1.621284656,0.369682819,0.305030052,940.8509373,25024.96826
40,0.540803611,1.568285237,0.149619627,0.278172125,775.1031732,24427.90889
20,0.625886545,1.840501399,0.392594056,0.413975252,851.3427745,27409.9649
60,0.643980146,1.469643722,0.221828349,0.301645139,976.040054,24125.19399
50,0.701959824,2.325470814,0.217198663,0.277718023,965.7075783,25012.59823
20,0.722807666,1.845033063,0.119603923,0.370708183,890.3077366,25546.81533
60,0.487236005,1.430182495,0.318483013,0.48629785,889.6764139,27754.83289
60,0.746017668,1.880075418,0.13133361,0.428829553,1116.408875,25911.63967
20,0.355293422,0.837658819,0.370255372,0.275678529,576.7562285,24870.7929
20,0.425635394,1.078535288,0.259573888,0.483846756,703.8205825,27590.65624
70,0.529312707,2.07739303,0.230493218,0.304526173,874.921874,25746.63354
40,0.718026447,2.071683986,0.259400547,0.429180103,1011.960999,26960.1311
20,0.530056808,1.006112835,0.215281069,0.127396702,649.70424,21473.3567
70,0.558823775,2.177659882,0.138384808,0.325238092,903.9202462,25764.38448
20,0.581240336,1.25427991,0.256990591,0.23411291,738.4461046,23543.77232
40,0.695563061,1.710718408,0.128290832,0.38386563,965.7187912,25412.39845
40,0.391326791,1.092620662,0.280742987,0.470162608,727.4854915,27509.79645
80,0.469412763,2.375928185,0.149150082,0.402942501,857.4404575,27655.77559
60,0.408238122,2.003987516,0.380751343,0.187369356,681.2106731,25039.02704
60,0.384089244,2.154080604,0.33067145,0.236168897,669.4078535,26042.6695
60,0.42967718,2.152160598,0.3425509,0.214427759,709.323059,25471.19479
20,0.769902557,0.859094114,0.365956504,0.324490594,976.1483929,23631.72896
40,0.431249125,0.933039605,0.343160428,0.163291474,654.6000044,22612.2243
50,0.643812638,2.039227417,0.099088284,0.119986827,831.646302,21956.12599
80,0.470683589,0.842278953,0.29287259,0.255335468,849.9736998,23172.92294
70,0.567040905,2.090479253,0.109863672,0.375141648,931.2206564,26208.21307
50,0.755753094,1.975323639,0.144574453,0.444705297,1086.70682,26384.78264
20,0.785715254,1.870345431,0.098059688,0.173389125,870.6481783,22261.58977
60,0.707452411,1.136602048,0.371057628,0.268819796,1061.035627,23169.9116
30,0.662203255,2.224602435,0.254511518,0.185829651,815.4582223,23972.08928
20,0.392954381,2.025819295,0.224471634,0.364146145,616.5298928,27691.20849
20,0.615297273,2.213946459,0.202927559,0.439788494,824.269369,27866.92516
40,0.64938657,1.518662425,0.243362217,0.276462903,895.4433888,24077.79936
80,0.700659257,1.001780272,0.155872422,0.207943308,1095.905511,21177.9755
70,0.359925835,2.101608206,0.18437887,0.287310154,674.3611993,26367.82319
30,0.683242497,1.603971272,0.245456833,0.169611689,842.9263486,22536.04169
30,0.656474398,1.951171256,0.119395284,0.319552159,852.7879895,25152.7634
50,0.584310029,2.285263977,0.130415043,0.164608076,788.0930259,23490.02944
40,0.725157662,1.362891203,0.109804539,0.449418982,1028.904562,25529.92797
50,0.460193105,1.17814041,0.33193144,0.458425598,826.8890664,27179.71211
50,0.565257708,2.149999598,0.128525855,0.429651049,879.6791334,27306.43386
30,0.585648574,2.187363779,0.134206185,0.208354628,738.6603043,24249.16745
40,0.436397508,1.98844405,0.262655953,0.413437626,736.8152331,28010.16894
70,0.436067386,1.213380208,0.14876831,0.366065271,799.9172464,25377.26209
40,0.757475116,0.770241859,0.098454917,0.304487726,1028.498347,22126.04049
70,0.564851354,2.280646881,0.108390103,0.260041391,878.6942765,24827.26056
70,0.702259675,1.103774876,0.352448702,0.468221944,1174.505706,25875.84385
70,0.352816065,1.414847497,0.193980532,0.409229575,721.9570825,27029.17629
20,0.543926187,1.624678673,0.322191497,0.131469534,662.5477269,22982.72462
60,0.489174214,2.098380083,0.330119819,0.309501469,811.7229261,26440.92715
80,0.645525803,1.304984909,0.381709251,0.223452673,1048.629714,22949.78134
50,0.754080763,1.714226349,0.388450082,0.373945482,1093.075195,25698.27405
40,0.390311286,2.175779403,0.208083476,0.220749344,605.286044,25611.31765
80,0.638067111,0.976291368,0.179955463,0.116402095,984.2113559,20003.53115
80,0.751820604,1.553179544,0.329890709,0.129063075,1128.973913,21253.94483
60,0.768366094,1.565536893,0.349633593,0.283248009,1119.091357,23839.69129
30,0.377154578,2.295441501,0.253976233,0.167735803,549.1683416,25298.07431
80,0.418511472,1.532455187,0.395690234,0.457133529,860.613048,28020.04747
40,0.785614743,0.985034387,0.355419011,0.107572691,1002.556382,20124.57975
30,0.722129204,1.258281554,0.119155621,0.115472016,856.4516667,20427.93604
80,0.677190293,2.018324443,0.350541925,0.472394207,1159.044785,27568.61678
50,0.423235451,1.1270022,0.218069603,0.234007878,684.3145536,23696.12087
70,0.382867583,2.112822644,0.247002939,0.194767828,667.1129945,25033.17699
30,0.506680752,1.691349585,0.228237239,0.376693103,753.6011335,26613.99874
70,0.456998731,1.309189155,0.239991288,0.273526118,795.4225853,24354.24715
20,0.536516209,1.165677377,0.119006381,0.356877487,732.4029898,24983.92923
80,0.776357116,1.103841722,0.285604353,0.377553234,1266.469811,24007.4753
80,0.784788264,1.232042713,0.142450863,0.41673637,1269.635163,24322.34315
70,0.39997288,0.776598542,0.381589359,0.184038842,717.2512045,22668.99887
50,0.423664341,2.104856625,0.267907446,0.370628439,732.9292257,27598.64427
20,0.680103864,1.845949944,0.129779152,0.306937621,828.1605905,24842.19489
70,0.557478344,1.996477615,0.257580782,0.173156165,856.8805914,23528.12664
60,0.793414596,2.057454597,0.274575507,0.266960388,1118.075552,24092.4605
40,0.621760335,0.93203633,0.235947878,0.245007482,872.2297646,22594.33637
30,0.633424112,2.217862702,0.286163851,0.137059439,771.8750259,23416.91482
40,0.620162353,1.672262681,0.246710168,0.223716022,840.616738,23692.83029
20,0.568687695,1.762267857,0.350666908,0.491859926,828.1179025,28485.7789
60,0.680035971,1.812781947,0.234692008,0.303001188,1008.942319,24614.22663
80,0.612863455,1.061540668,0.176756771,0.169673506,970.9845374,21160.83285
40,0.595215731,2.270470239,0.379637329,0.456277761,911.9271349,28571.14041
20,0.549242719,1.09500207,0.382455855,0.223617235,723.3842353,23599.86886
50,0.698270561,1.097643236,0.319429969,0.107573826,938.6796148,20507.52813
20,0.672293565,2.390744398,0.379717787,0.183011065,790.2162357,24649.54851
20,0.534214293,2.055233334,0.118048001,0.237945061,666.8013022,24812.62167
60,0.75465875,1.460580907,0.203652533,0.107152066,1019.662153,20474.51444
50,0.671543537,1.08278607,0.172106085,0.399693667,1010.025971,24648.39898
20,0.707452411,1.136602048,0.371057628,0.268819796,886.3446932,23617.7167
40,0.727845381,1.220195116,0.257450783,0.127508444,927.9475725,20861.79069
80,0.764617226,1.519046222,0.171456989,0.156094626,1138.45881,21082.23175
60,0.795066879,1.821590649,0.397817397,0.187775494,1108.999741,22833.45009
50,0.39599769,1.856672029,0.200602434,0.456725306,736.2148883,28332.42147
70,0.658795246,1.77804811,0.196356281,0.480872477,1092.505276,26985.76607
70,0.392059173,1.585282508,0.151186252,0.411567205,762.3796956,26975.4153
70,0.594147492,1.760268317,0.380690377,0.115053299,893.5992079,22356.43082
30,0.795066879,1.821590649,0.397817397,0.187775494,973.1458318,23168.15462
40,0.599858813,1.889518294,0.170251566,0.484471041,910.6945764,27693.85423
80,0.673461644,0.844021766,0.113738296,0.474303851,1164.665814,24783.67897
30,0.577966313,1.61562681,0.397851996,0.24157351,786.2466549,24632.77713
30,0.636319653,1.242619059,0.233643265,0.315446956,862.4715536,24299.24476
20,0.465723301,2.114286844,0.247251515,0.278963062,641.5216226,26290.29721
50,0.734440574,1.215065404,0.247740727,0.206578876,1006.069017,21961.59314
20,0.743233158,1.448364017,0.109987051,0.282005666,885.1510858,23431.25357
40,0.743129109,1.9783033,0.318401503,0.323850424,1005.238971,25370.82346
50,0.523808853,1.936095139,0.244422032,0.34985811,823.7129463,26407.47358
50,0.381205442,2.231918695,0.372119783,0.350124366,693.0479719,28059.89001
30,0.704396398,2.004616774,0.236197405,0.343605909,920.9002206,25746.08703
30,0.508761238,2.24592087,0.129596019,0.301606922,705.7405566,26135.43351
80,0.470139996,1.606363042,0.359916334,0.139862237,787.9109504,23028.85466
50,0.514642628,1.641526476,0.315962562,0.183445645,758.9441442,23650.64576
30,0.693233153,0.978869953,0.093992493,0.486454853,973.6330123,25523.51971
80,0.729786151,1.951564399,0.342226839,0.419884683,1203.334329,26469.18039
60,0.418310181,1.957304723,0.377665273,0.269086353,727.1364044,26141.46991
50,0.665661693,2.19211681,0.393617295,0.184721685,912.8363535,24069.13874
50,0.725157662,1.362891203,0.109804539,0.449418982,1069.529715,25423.82128
80,0.473301971,1.521876065,0.366537693,0.498869932,940.1439937,28166.43229
20,0.435419033,1.356481604,0.136651273,0.152120204,559.5144719,22808.08891
20,0.386956871,1.443283954,0.319343313,0.159922057,540.5658772,23950.24266
30,0.500124185,2.35289785,0.227804857,0.362590377,733.2524547,27541.82468
40,0.530056808,1.006112835,0.215281069,0.127396702,724.1420261,21246.72071
80,0.755943417,1.518562864,0.191993087,0.259718171,1170.629243,22817.47469
50,0.49715112,1.549829779,0.334187298,0.374865782,824.1852161,26505.00378
50,0.779650647,1.210384182,0.360017274,0.233965343,1079.386378,22524.12381
70,0.369608121,0.771532247,0.223099099,0.402670727,754.3346245,25661.49844
20,0.489797008,1.238146948,0.288721258,0.323773879,696.9018701,25401.85284
50,0.406642925,2.354238499,0.330302518,0.323487541,700.8610736,27606.13363
20,0.724288828,1.078213081,0.104139447,0.484934434,952.0252974,25716.65451
70,0.759447396,1.535419147,0.107948508,0.429430602,1184.667554,25116.06028
40,0.357316823,1.458084505,0.241505432,0.20077326,575.1376938,24374.97933
50,0.694025091,1.876315247,0.169733379,0.141870078,906.5041452,22039.50201
30,0.594147492,1.760268317,0.380690377,0.115053299,745.1744878,22755.60252
80,0.747730601,1.619696793,0.354106924,0.156999213,1135.5104,21916.1715
40,0.727794134,0.951288226,0.233451923,0.209661279,968.5079243,21593.21035
50,0.738856826,1.968534946,0.276362311,0.199135751,987.8365517,23244.31937
80,0.535988226,0.975960086,0.382743955,0.243627176,931.8614743,23176.03322
30,0.571602946,1.115073451,0.267010084,0.405417111,841.2951512,25763.74937
50,0.428774581,2.253766064,0.097144785,0.159106173,626.6116178,24095.28789
80,0.57455489,1.418358238,0.393904899,0.144225033,926.4796039,22284.33637
60,0.454049017,2.243853242,0.382835905,0.313934224,780.2053895,27086.52535
30,0.366676596,1.208852078,0.223759789,0.391165339,637.0697938,26700.12413
30,0.365956245,1.37204797,0.380026354,0.215861086,579.6118075,24896.39492
60,0.377154578,2.295441501,0.253976233,0.167735803,622.4603511,25029.42856
80,0.450117365,2.087399383,0.363343185,0.114974116,743.7448388,23595.53521
20,0.446612263,1.993240333,0.252575861,0.414622981,682.8252885,28143.14879
80,0.691438778,0.853167362,0.286949152,0.406722245,1181.806426,24316.01228
40,0.379766431,1.784082221,0.093013544,0.20174507,578.832578,24339.07522
40,0.512167968,2.251805299,0.263237436,0.461796509,822.7801293,28699.62419
60,0.724660785,1.808818002,0.151265277,0.317211127,1053.859723,24348.51103
30,0.579711907,0.917113636,0.278245458,0.459731773,875.9880311,26130.36286
50,0.488111948,0.935978026,0.302595288,0.190275176,749.6897629,22516.85839
30,0.768481085,1.051117166,0.294127751,0.112865798,932.6290745,20350.57125
50,0.472978185,0.929712048,0.104327832,0.25524702,737.8000456,22973.94039
40,0.730088083,0.881658461,0.184671169,0.227403389,975.0618226,21568.61462
70,0.442033971,2.299347737,0.369575193,0.164961806,731.2231903,24880.15311
20,0.653150604,1.272784728,0.284120561,0.330824361,844.8726869,24781.60567
70,0.741571183,1.899086002,0.12813612,0.356779325,1128.907032,24846.91999
80,0.59169719,1.65723583,0.395994052,0.273566306,993.7896781,24660.86885
40,0.398088782,1.179964472,0.201349923,0.173088981,603.0574652,23035.04003
70,0.632357507,1.652400604,0.319645736,0.473180009,1076.696468,27163.03014
60,0.388299865,1.517055199,0.194587988,0.419802299,741.0571092,27196.91818
20,0.704396398,2.004616774,0.236197405,0.343605909,873.6208901,25874.0884
40,0.380085861,1.424041859,0.17006731,0.374148831,660.7588109,26532.91654
30,0.370118891,1.497724799,0.288762325,0.361441662,632.8353677,26984.79998
40,0.40854485,2.376161051,0.186677047,0.335987299,666.2844349,27468.8305
50,0.61890295,1.861145359,0.121280672,0.20353119,847.6448553,23200.36186
60,0.624423236,1.326510578,0.353722292,0.485418018,1044.9059,26966.107
80,0.637334806,1.976697467,0.242267733,0.183011523,987.0287228,23124.61262
50,0.460504428,1.780990093,0.121644811,0.13795246,659.0327278,22851.56093
70,0.793535909,0.871189793,0.39712247,0.3279495,1243.332718,23163.82395
50,0.577953782,1.347113017,0.248357714,0.204194534,832.8783125,22907.37113
80,0.463797859,1.741081577,0.214754588,0.391972191,865.6173434,26688.71194
30,0.7828867,1.067029691,0.221252174,0.143225808,949.9774557,20597.13555
30,0.68783097,1.258832453,0.17397672,0.158076515,844.7370662,21466.61215
20,0.446028187,1.038738069,0.327750686,0.495761947,734.7878873,27760.38824
20,0.410843405,2.094723144,0.3380171,0.41225041,661.9712719,28713.86449
30,0.631163431,2.121993114,0.254243463,0.154891516,775.1708376,23459.75623
70,0.792019145,1.598652681,0.306017,0.169357362,1144.313692,21816.34033
70,0.465810146,1.458903757,0.206136916,0.359027372,833.6438114,25740.58206
70,0.389220819,0.958596814,0.108886018,0.271732628,705.9303391,23640.06343
50,0.424144241,0.762974062,0.211284073,0.370161743,749.666322,24965.55482
30,0.448482697,1.696235412,0.199004877,0.340036451,683.3418508,26310.27764
80,0.463231531,0.789587485,0.324609632,0.362199715,889.3728397,24794.15973
40,0.369347544,1.720511576,0.237347524,0.262162757,612.4474713,25674.82798
50,0.580750442,1.867916158,0.1356823,0.188572691,803.3232887,23215.19572
30,0.380751259,2.267767994,0.140823738,0.242547372,571.3698936,26026.79556
60,0.443597896,0.911902761,0.383593586,0.470936977,854.9063614,26988.91086
80,0.52201238,1.624111171,0.19061252,0.400181389,937.6503967,26204.29783
30,0.42537432,0.863715091,0.264366106,0.426005864,715.7533636,26294.80672
40,0.38020718,0.757703947,0.247207529,0.272372032,639.8490196,23968.06498
40,0.790573363,1.068229456,0.097306987,0.164073097,996.1826109,20376.48744
20,0.504324923,1.976170145,0.236151828,0.419424418,729.9106446,27839.99272
30,0.489797008,1.238146948,0.288721258,0.323773879,731.6862179,25294.65393
50,0.563627798,1.098835569,0.374821945,0.185696348,831.4914536,22589.37266
70,0.612235837,1.810688878,0.199666518,0.410249695,1012.262706,26300.34615
50,0.764046478,1.249088964,0.114154771,0.160063243,1002.506644,20717.45236
40,0.714720278,1.559778588,0.103685303,0.393790512,990.2478031,25124.53168
20,0.66455815,1.867261805,0.320927347,0.375317405,862.4000616,26532.01011
50,0.570114695,2.267830379,0.205572714,0.201507913,798.5738233,24362.90922
30,0.768132626,1.877803902,0.208184134,0.379100693,995.8567726,25679.95073
40,0.720697207,1.363404488,0.234529522,0.491856087,1055.152686,26527.01472
80,0.631441644,0.834530618,0.265348418,0.118541103,992.1651072,20055.71048
50,0.759866731,2.06549995,0.184730681,0.182869398,990.1563753,22764.94249
70,0.658477154,1.239641406,0.125808019,0.376795302,1058.185215,24351.0325
30,0.442120552,1.841374171,0.252705264,0.441926715,722.5976011,28188.02981
70,0.665540328,2.276284215,0.286072542,0.480763242,1099.777273,28033.46726
40,0.422174866,1.871855419,0.222946278,0.219971928,640.176212,24949.17437
40,0.70072085,0.878282138,0.176316577,0.188064875,927.3989184,21039.98318
20,0.73035195,1.846020337,0.157726912,0.406202844,915.168681,26143.41944
