scenario,wall_u,window_u,window_shgc,roof_u,transmittance,heating_load,heating_load_m2 ,cooling_load,cooling_load_m2
2468,0.34,1.41,0.59,0.17,0.8,4712.64,26.3,1372.78,7.66
2469,0.34,1.41,0.59,0.25,0.2,6004.13,33.51,362.66,2.02
2470,0.34,1.41,0.59,0.25,0.4,5638.32,31.47,618.98,3.45
2471,0.34,1.41,0.59,0.25,0.6,5308.47,29.63,942.72,5.26
2472,0.34,1.41,0.59,0.25,0.8,5013.17,27.98,1320.33,7.37
2473,0.34,1.41,0.59,0.32,0.2,6271.83,35,343.33,1.92
2474,0.34,1.41,0.59,0.32,0.4,5902.41,32.94,592.3,3.31
2475,0.34,1.41,0.59,0.32,0.6,5569.07,31.08,909.95,5.08
2476,0.34,1.41,0.59,0.32,0.8,5267.4,29.4,1281.27,7.15
2477,0.34,1.41,0.59,0.4,0.2,6562.35,36.63,324.44,1.81
2478,0.34,1.41,0.59,0.4,0.4,6189.71,34.55,565.8,3.16
2479,0.34,1.41,0.59,0.4,0.6,5852.91,32.67,876.94,4.89
2480,0.34,1.41,0.59,0.4,0.8,5545.79,30.95,1242.26,6.93
2481,0.34,1.41,0.67,0.1,0.2,5336.07,29.78,450.82,2.52
2482,0.34,1.41,0.67,0.1,0.4,4939.38,27.57,785.35,4.38
2483,0.34,1.41,0.67,0.1,0.6,4589.77,25.62,1199.92,6.7
2484,0.34,1.41,0.67,0.1,0.8,4303.06,24.02,1688.75,9.43
2485,0.34,1.41,0.67,0.17,0.2,5626.86,31.41,422.53,2.36
2486,0.34,1.41,0.67,0.17,0.4,5223.43,29.15,746.38,4.17
2487,0.34,1.41,0.67,0.17,0.6,4864.82,27.15,1150.53,6.42
2488,0.34,1.41,0.67,0.17,0.8,4567.84,25.49,1627.72,9.08
2489,0.34,1.41,0.67,0.25,0.2,5946.59,33.19,395.23,2.21
2490,0.34,1.41,0.67,0.25,0.4,5537.42,30.91,708.89,3.96
2491,0.34,1.41,0.67,0.25,0.6,5171.18,28.86,1103.29,6.16
2492,0.34,1.41,0.67,0.25,0.8,4862.12,27.14,1568.79,8.76
2493,0.34,1.41,0.67,0.32,0.2,6213.66,34.68,374.86,2.09
2494,0.34,1.41,0.67,0.32,0.4,5800.54,32.37,680.33,3.8
2495,0.34,1.41,0.67,0.32,0.6,5429.43,30.3,1067.82,5.96
2496,0.34,1.41,0.67,0.32,0.8,5111.02,28.53,1525.01,8.51
2497,0.34,1.41,0.67,0.4,0.2,6503.65,36.3,354.89,1.98
2498,0.34,1.41,0.67,0.4,0.4,6086.86,33.97,651.72,3.64
2499,0.34,1.41,0.67,0.4,0.6,5711.37,31.88,1032.24,5.76
2500,0.34,1.41,0.67,0.4,0.8,5384.36,30.05,1481.72,8.27
2501,0.34,1.41,0.75,0.1,0.2,5288.43,29.52,483.47,2.7
2502,0.34,1.41,0.75,0.1,0.4,4856.51,27.11,872.35,4.87
2503,0.34,1.41,0.75,0.1,0.6,4485.39,25.03,1356.68,7.57
2504,0.34,1.41,0.75,0.1,0.8,4191.21,23.39,1932.37,10.79
2505,0.34,1.41,0.75,0.17,0.2,5578.42,31.13,453.82,2.53
2506,0.34,1.41,0.75,0.17,0.4,5138.98,28.68,831.04,4.64
2507,0.34,1.41,0.75,0.17,0.6,4756.81,26.55,1303.45,7.27
2508,0.34,1.41,0.75,0.17,0.8,4453.77,24.86,1865.71,10.41
2509,0.34,1.41,0.75,0.25,0.2,5897.57,32.92,425.3,2.37
2510,0.34,1.41,0.75,0.25,0.4,5451.64,30.43,791.37,4.42
2511,0.34,1.41,0.75,0.25,0.6,5059.06,28.24,1252.64,6.99
2512,0.34,1.41,0.75,0.25,0.8,4744.59,26.48,1801.15,10.05
2513,0.34,1.41,0.75,0.32,0.2,6164.17,34.4,404,2.25
2514,0.34,1.41,0.75,0.32,0.4,5713.82,31.89,761.33,4.25
2515,0.34,1.41,0.75,0.32,0.6,5314.51,29.66,1214.66,6.78
2516,0.34,1.41,0.75,0.32,0.8,4989.66,27.85,1753.13,9.78
2517,0.34,1.41,0.75,0.4,0.2,6453.68,36.02,383.01,2.14
2518,0.34,1.41,0.75,0.4,0.4,5999.23,33.48,731.15,4.08
2519,0.34,1.41,0.75,0.4,0.6,5594.11,31.22,1176.63,6.57
2520,0.34,1.41,0.75,0.4,0.8,5258.69,29.35,1705.9,9.52
2521,0.34,1.74,0.35,0.1,0.2,6114.02,34.12,273.82,1.53
2522,0.34,1.74,0.35,0.1,0.4,5868.8,32.76,388.15,2.17
2523,0.34,1.74,0.35,0.1,0.6,5646.34,31.51,532.86,2.97
2524,0.34,1.74,0.35,0.1,0.8,5441.09,30.37,705.22,3.94
2525,0.34,1.74,0.35,0.17,0.2,6410.35,35.78,253.2,1.41
2526,0.34,1.74,0.35,0.17,0.4,6162.47,34.39,363.11,2.03
2527,0.34,1.74,0.35,0.17,0.6,5936.51,33.13,502.56,2.8
2528,0.34,1.74,0.35,0.17,0.8,5727.86,31.97,669.33,3.74
2529,0.34,1.74,0.35,0.25,0.2,6735.18,37.59,233.38,1.3
2530,0.34,1.74,0.35,0.25,0.4,6484.77,36.19,338.95,1.89
2531,0.34,1.74,0.35,0.25,0.6,6255.56,34.91,473.2,2.64
2532,0.34,1.74,0.35,0.25,0.8,6044.22,33.73,634.78,3.54
2533,0.34,1.74,0.35,0.32,0.2,7006.14,39.1,218.83,1.22
2534,0.34,1.74,0.35,0.32,0.4,6753.91,37.7,320.8,1.79
2535,0.34,1.74,0.35,0.32,0.6,6522.47,36.4,451.11,2.52
2536,0.34,1.74,0.35,0.32,0.8,6309.11,35.21,608.62,3.4
2537,0.34,1.74,0.35,0.4,0.2,7300.27,40.74,205.05,1.14
2538,0.34,1.74,0.35,0.4,0.4,7046.22,39.33,302.96,1.69
2539,0.34,1.74,0.35,0.4,0.6,6812.52,38.02,429.25,2.4
2540,0.34,1.74,0.35,0.4,0.8,6597.27,36.82,582.55,3.25
2541,0.34,1.74,0.43,0.1,0.2,6054.97,33.79,297.91,1.66
2542,0.34,1.74,0.43,0.1,0.4,5762.36,32.16,451.17,2.52
2543,0.34,1.74,0.43,0.1,0.6,5500.92,30.7,649.33,3.62
2544,0.34,1.74,0.43,0.1,0.8,5259.55,29.35,884.38,4.94
2545,0.34,1.74,0.43,0.17,0.2,6350.77,35.45,276.34,1.54
2546,0.34,1.74,0.43,0.17,0.4,6054.33,33.79,423.77,2.37
2547,0.34,1.74,0.43,0.17,0.6,5788.7,32.31,615.08,3.43
2548,0.34,1.74,0.43,0.17,0.8,5543.61,30.94,843.8,4.71
2549,0.34,1.74,0.43,0.25,0.2,6675.07,37.26,255.53,1.43
2550,0.34,1.74,0.43,0.25,0.4,6375.05,35.58,397.15,2.22
2551,0.34,1.74,0.43,0.25,0.6,6105.92,34.08,582.14,3.25
2552,0.34,1.74,0.43,0.25,0.8,5857.35,32.69,804.75,4.49
2553,0.34,1.74,0.43,0.32,0.2,6945.71,38.77,240.16,1.34
2554,0.34,1.74,0.43,0.32,0.4,6643.12,37.08,377.28,2.11
2555,0.34,1.74,0.43,0.32,0.6,6371.39,35.56,557.23,3.11
2556,0.34,1.74,0.43,0.32,0.8,6120.42,34.16,775.04,4.33
2557,0.34,1.74,0.43,0.4,0.2,7239.45,40.41,225.46,1.26
2558,0.34,1.74,0.43,0.4,0.4,6934.44,38.7,357.7,2
2559,0.34,1.74,0.43,0.4,0.6,6660.17,37.17,532.52,2.97
2560,0.34,1.74,0.43,0.4,0.8,6406.79,35.76,745.18,4.16
2561,0.34,1.74,0.51,0.1,0.2,5995.8,33.46,323.88,1.81
2562,0.34,1.74,0.51,0.1,0.4,5658.53,31.58,522.24,2.91
2563,0.34,1.74,0.51,0.1,0.6,5359.06,29.91,780.33,4.36
2564,0.34,1.74,0.51,0.1,0.8,5083.37,28.37,1083.98,6.05
2565,0.34,1.74,0.51,0.17,0.2,6290.94,35.11,301.35,1.68
2566,0.34,1.74,0.51,0.17,0.4,5948.82,33.2,492.3,2.75
2567,0.34,1.74,0.51,0.17,0.6,5644.65,31.5,742.43,4.14
2568,0.34,1.74,0.51,0.17,0.8,5363.62,29.94,1038.99,5.8
2569,0.34,1.74,0.51,0.25,0.2,6614.63,36.92,279.48,1.56
2570,0.34,1.74,0.51,0.25,0.4,6268.03,34.98,463.29,2.59
2571,0.34,1.74,0.51,0.25,0.6,5959.82,33.26,705.91,3.94
2572,0.34,1.74,0.51,0.25,0.8,5674.46,31.67,995.52,5.56
2573,0.34,1.74,0.51,0.32,0.2,6884.79,38.43,263.23,1.47
2574,0.34,1.74,0.51,0.32,0.4,6535.04,36.47,441.44,2.46
2575,0.34,1.74,0.51,0.32,0.6,6223.94,34.74,678.16,3.78
2576,0.34,1.74,0.51,0.32,0.8,5935.63,33.13,962.62,5.37
2577,0.34,1.74,0.51,0.4,0.2,7178.14,40.06,247.57,1.38
2578,0.34,1.74,0.51,0.4,0.4,6825.23,38.09,419.9,2.34
2579,0.34,1.74,0.51,0.4,0.6,6511.4,36.34,650.53,3.63
2580,0.34,1.74,0.51,0.4,0.8,6220.37,34.72,929.42,5.19
2581,0.34,1.74,0.59,0.1,0.2,5941.26,33.16,349.78,1.95
2582,0.34,1.74,0.59,0.1,0.4,5563.94,31.05,594.91,3.32
2583,0.34,1.74,0.59,0.1,0.6,5230.07,29.19,913.71,5.1
2584,0.34,1.74,0.59,0.1,0.8,4929.77,27.51,1288.67,7.19
2585,0.34,1.74,0.59,0.17,0.2,6235.77,34.8,326.3,1.82
2586,0.34,1.74,0.59,0.17,0.4,5852.84,32.67,562.42,3.14
2587,0.34,1.74,0.59,0.17,0.6,5513.58,30.77,872.44,4.87
2588,0.34,1.74,0.59,0.17,0.8,5205.02,29.05,1238.83,6.91
2589,0.34,1.74,0.59,0.25,0.2,6558.82,36.61,303.47,1.69
2590,0.34,1.74,0.59,0.25,0.4,6170.87,34.44,531.13,2.96
2591,0.34,1.74,0.59,0.25,0.6,5826.92,32.52,832.67,4.65
2592,0.34,1.74,0.59,0.25,0.8,5511.4,30.76,1191.06,6.65
2593,0.34,1.74,0.59,0.32,0.2,6828.53,38.11,286.38,1.6
2594,0.34,1.74,0.59,0.32,0.4,6436.91,35.93,507.53,2.83
2595,0.34,1.74,0.59,0.32,0.6,6089.71,33.99,802.45,4.48
2596,0.34,1.74,0.59,0.32,0.8,5769.88,32.2,1155.05,6.45
2597,0.34,1.74,0.59,0.4,0.2,7121.4,39.75,269.76,1.51
2598,0.34,1.74,0.59,0.4,0.4,6726.27,37.54,484.17,2.7
2599,0.34,1.74,0.59,0.4,0.6,6375.77,35.58,772.05,4.31
2600,0.34,1.74,0.59,0.4,0.8,6052.36,33.78,1118.8,6.24
2601,0.34,1.74,0.67,0.1,0.2,5882.49,32.83,379.86,2.12
2602,0.34,1.74,0.67,0.1,0.4,5463.58,30.49,680.7,3.8
2603,0.34,1.74,0.67,0.1,0.6,5093.51,28.43,1069.22,5.97
2604,0.34,1.74,0.67,0.1,0.8,4775.13,26.65,1530.32,8.54
2605,0.34,1.74,0.67,0.17,0.2,6176.32,34.47,355.19,1.98
2606,0.34,1.74,0.67,0.17,0.4,5750.69,32.1,645.49,3.6
2607,0.34,1.74,0.67,0.17,0.6,5374.01,29.99,1024.59,5.72
2608,0.34,1.74,0.67,0.17,0.8,5045.64,28.16,1474.72,8.23
2609,0.34,1.74,0.67,0.25,0.2,6498.76,36.27,331.37,1.85
2610,0.34,1.74,0.67,0.25,0.4,6067.33,33.86,611.63,3.41
2611,0.34,1.74,0.67,0.25,0.6,5685.04,31.73,981.42,5.48
2612,0.34,1.74,0.67,0.25,0.8,5346.1,29.84,1421.5,7.93
2613,0.34,1.74,0.67,0.32,0.2,6767.99,37.77,313.44,1.75
2614,0.34,1.74,0.67,0.32,0.4,6332.43,35.34,585.99,3.27
2615,0.34,1.74,0.67,0.32,0.6,5946.37,33.19,948.72,5.3
2616,0.34,1.74,0.67,0.32,0.8,5600.41,31.26,1381.78,7.71
2617,0.34,1.74,0.67,0.4,0.2,7060.39,39.41,295.83,1.65
2618,0.34,1.74,0.67,0.4,0.4,6620.8,36.95,560.51,3.13
2619,0.34,1.74,0.67,0.4,0.6,6231.2,34.78,915.72,5.11
2620,0.34,1.74,0.67,0.4,0.8,5879.13,32.81,1342.08,7.49
2621,0.34,1.74,0.75,0.1,0.2,5833.23,32.56,407.25,2.27
2622,0.34,1.74,0.75,0.1,0.4,5379.76,30.03,758.84,4.24
2623,0.34,1.74,0.75,0.1,0.6,4982.88,27.81,1211.76,6.76
2624,0.34,1.74,0.75,0.1,0.8,4655.25,25.98,1751.79,9.78
2625,0.34,1.74,0.75,0.17,0.2,6126.3,34.19,381.45,2.13
2626,0.34,1.74,0.75,0.17,0.4,5665.65,31.62,721.5,4.03
2627,0.34,1.74,0.75,0.17,0.6,5259.94,29.36,1163.66,6.49
2628,0.34,1.74,0.75,0.17,0.8,4922.02,27.47,1691.58,9.44
2629,0.34,1.74,0.75,0.25,0.2,6448.1,35.99,356.55,1.99
2630,0.34,1.74,0.75,0.25,0.4,5981.09,33.38,685.51,3.83
2631,0.34,1.74,0.75,0.25,0.6,5568.16,31.08,1117.46,6.24
2632,0.34,1.74,0.75,0.25,0.8,5217.74,29.12,1633.57,9.12
2633,0.34,1.74,0.75,0.32,0.2,6716.96,37.49,337.9,1.89
2634,0.34,1.74,0.75,0.32,0.4,6245.45,34.86,658.26,3.67
2635,0.34,1.74,0.75,0.32,0.6,5827.71,32.53,1082.58,6.04
2636,0.34,1.74,0.75,0.32,0.8,5467.9,30.52,1590.35,8.88
2637,0.34,1.74,0.75,0.4,0.2,7009,39.12,319.53,1.78
2638,0.34,1.74,0.75,0.4,0.4,6533.1,36.46,631.06,3.52
2639,0.34,1.74,0.75,0.4,0.6,6111.07,34.11,1047.45,5.85
2640,0.34,1.74,0.75,0.4,0.8,5742.78,32.05,1547.4,8.64
2641,0.34,2.07,0.35,0.1,0.2,6680.46,37.29,228.81,1.28
2642,0.34,2.07,0.35,0.1,0.4,6421.15,35.84,331.05,1.85
2643,0.34,2.07,0.35,0.1,0.6,6181.79,34.5,461.01,2.57
2644,0.34,2.07,0.35,0.1,0.8,5963.86,33.29,619.75,3.46
2645,0.34,2.07,0.35,0.17,0.2,6979.16,38.95,210.37,1.17
2646,0.34,2.07,0.35,0.17,0.4,6717.47,37.49,308.68,1.72
2647,0.34,2.07,0.35,0.17,0.6,6475.09,36.14,434.02,2.42
2648,0.34,2.07,0.35,0.17,0.8,6253.71,34.9,587.58,3.28
2649,0.34,2.07,0.35,0.25,0.2,7306.44,40.78,192.98,1.08
2650,0.34,2.07,0.35,0.25,0.4,7042.35,39.31,286.93,1.6
2651,0.34,2.07,0.35,0.25,0.6,6797.17,37.94,407.74,2.28
2652,0.34,2.07,0.35,0.25,0.8,6572.82,36.68,556.51,3.11
2653,0.34,2.07,0.35,0.32,0.2,7579.19,42.3,180.55,1.01
2654,0.34,2.07,0.35,0.32,0.4,7313.25,40.82,270.79,1.51
2655,0.34,2.07,0.35,0.32,0.6,7066.18,39.44,387.99,2.17
2656,0.34,2.07,0.35,0.32,0.8,6839.75,38.17,533.06,2.98
2657,0.34,2.07,0.35,0.4,0.2,7874.87,43.95,168.94,0.94
2658,0.34,2.07,0.35,0.4,0.4,7607.06,42.46,255.15,1.42
2659,0.34,2.07,0.35,0.4,0.6,7358.03,41.07,368.47,2.06
2660,0.34,2.07,0.35,0.4,0.8,7129.51,39.79,509.68,2.84
2661,0.34,2.07,0.43,0.1,0.2,6620.94,36.95,249.63,1.39
2662,0.34,2.07,0.43,0.1,0.4,6310.86,35.22,384.81,2.15
2663,0.34,2.07,0.43,0.1,0.6,6032.91,33.67,563.32,3.14
2664,0.34,2.07,0.43,0.1,0.8,5780.25,32.26,781.56,4.36
2665,0.34,2.07,0.43,0.17,0.2,6919.14,38.62,230.31,1.29
2666,0.34,2.07,0.43,0.17,0.4,6606.03,36.87,360.53,2.01
2667,0.34,2.07,0.43,0.17,0.6,6323.78,35.29,533.03,2.97
2668,0.34,2.07,0.43,0.17,0.8,6067.14,33.86,744.56,4.16
2669,0.34,2.07,0.43,0.25,0.2,7245.87,40.44,211.89,1.18
2670,0.34,2.07,0.43,0.25,0.4,6929.81,38.68,336.87,1.88
2671,0.34,2.07,0.43,0.25,0.6,6643.82,37.08,503.64,2.81
2672,0.34,2.07,0.43,0.25,0.8,6383.76,35.63,709.01,3.96
2673,0.34,2.07,0.43,0.32,0.2,7518.21,41.96,198.54,1.11
2674,0.34,2.07,0.43,0.32,0.4,7199.9,40.18,319.07,1.78
2675,0.34,2.07,0.43,0.32,0.6,6911.41,38.57,481.38,2.69
2676,0.34,2.07,0.43,0.32,0.8,6649.01,37.11,682.04,3.81
2677,0.34,2.07,0.43,0.4,0.2,7813.44,43.61,186.01,1.04
2678,0.34,2.07,0.43,0.4,0.4,7492.83,41.82,301.64,1.68
2679,0.34,2.07,0.43,0.4,0.6,7201.79,40.2,459.34,2.56
2680,0.34,2.07,0.43,0.4,0.8,6937.15,38.72,655.02,3.66
2681,0.34,2.07,0.51,0.1,0.2,6559.09,36.61,272.63,1.52
2682,0.34,2.07,0.51,0.1,0.4,6199.75,34.6,447.94,2.5
2683,0.34,2.07,0.51,0.1,0.6,5884.27,32.84,683.46,3.81
2684,0.34,2.07,0.51,0.1,0.8,5596.21,31.23,970.35,5.42
2685,0.34,2.07,0.51,0.17,0.2,6856.79,38.27,252.43,1.41
2686,0.34,2.07,0.51,0.17,0.4,6493.31,36.24,421.4,2.35
2687,0.34,2.07,0.51,0.17,0.6,6172.77,34.45,649.4,3.62
2688,0.34,2.07,0.51,0.17,0.8,5880.28,32.82,928.85,5.18
2689,0.34,2.07,0.51,0.25,0.2,7183.05,40.09,233.01,1.3
2690,0.34,2.07,0.51,0.25,0.4,6815.64,38.04,395.59,2.21
2691,0.34,2.07,0.51,0.25,0.6,6490.81,36.23,616.43,3.44
2692,0.34,2.07,0.51,0.25,0.8,6194.22,34.57,888.72,4.96
2693,0.34,2.07,0.51,0.32,0.2,7454.97,41.61,218.73,1.22
2694,0.34,2.07,0.51,0.32,0.4,7084.85,39.54,376.2,2.1
2695,0.34,2.07,0.51,0.32,0.6,6756.97,37.71,591.49,3.3
2696,0.34,2.07,0.51,0.32,0.8,6457.56,36.04,858.17,4.79
2697,0.34,2.07,0.51,0.4,0.2,7749.74,43.25,205.25,1.15
2698,0.34,2.07,0.51,0.4,0.4,7376.88,41.17,356.99,1.99
2699,0.34,2.07,0.51,0.4,0.6,7046.02,39.33,566.75,3.16
2700,0.34,2.07,0.51,0.4,0.8,6744.01,37.64,827.47,4.62
2701,0.34,2.07,0.59,0.1,0.2,6502.87,36.29,294.97,1.65
2702,0.34,2.07,0.59,0.1,0.4,6102.06,34.06,511.88,2.86
2703,0.34,2.07,0.59,0.1,0.6,5753.05,32.11,805.41,4.5
2704,0.34,2.07,0.59,0.1,0.8,5434.46,30.33,1159.96,6.47
2705,0.34,2.07,0.59,0.17,0.2,6800.01,37.95,273.93,1.53
2706,0.34,2.07,0.59,0.17,0.4,6394,35.69,483.26,2.7
2707,0.34,2.07,0.59,0.17,0.6,6039.55,33.71,767.8,4.29
2708,0.34,2.07,0.59,0.17,0.8,5715.22,31.9,1114.36,6.22
2709,0.34,2.07,0.59,0.25,0.2,7125.78,39.77,253.62,1.42
2710,0.34,2.07,0.59,0.25,0.4,6715,37.48,455.33,2.54
2711,0.34,2.07,0.59,0.25,0.6,6355.75,35.47,731.58,4.08
2712,0.34,2.07,0.59,0.25,0.8,6026.47,33.64,1070.29,5.97
2713,0.34,2.07,0.59,0.32,0.2,7397.34,41.29,238.58,1.33
2714,0.34,2.07,0.59,0.32,0.4,6983.24,38.98,434.31,2.42
2715,0.34,2.07,0.59,0.32,0.6,6620.72,36.95,704.17,3.93
2716,0.34,2.07,0.59,0.32,0.8,6288.06,35.1,1036.8,5.79
2717,0.34,2.07,0.59,0.4,0.2,7691.77,42.93,224.19,1.25
2718,0.34,2.07,0.59,0.4,0.4,7274.32,40.6,413.56,2.31
2719,0.34,2.07,0.59,0.4,0.6,6908.66,38.56,676.71,3.78
2720,0.34,2.07,0.59,0.4,0.8,6572.86,36.68,1003.04,5.6
2721,0.34,2.07,0.67,0.1,0.2,6441.4,35.95,321.05,1.79
2722,0.34,2.07,0.67,0.1,0.4,5997.33,33.47,588.57,3.28
2723,0.34,2.07,0.67,0.1,0.6,5611.61,31.32,950.77,5.31
2724,0.34,2.07,0.67,0.1,0.8,5267.71,29.4,1386.36,7.74
2725,0.34,2.07,0.67,0.17,0.2,6737.9,37.61,299.04,1.67
2726,0.34,2.07,0.67,0.17,0.4,6287.61,35.09,557.4,3.11
2727,0.34,2.07,0.67,0.17,0.6,5895.93,32.91,909.64,5.08
2728,0.34,2.07,0.67,0.17,0.8,5543.09,30.94,1335.62,7.45
2729,0.34,2.07,0.67,0.25,0.2,7063.01,39.42,277.73,1.55
2730,0.34,2.07,0.67,0.25,0.4,6607.12,36.88,527.26,2.94
2731,0.34,2.07,0.67,0.25,0.6,6210.06,34.66,869.96,4.86
2732,0.34,2.07,0.67,0.25,0.8,5849.43,32.65,1287.05,7.18
2733,0.34,2.07,0.67,0.32,0.2,7334.08,40.93,261.89,1.46
2734,0.34,2.07,0.67,0.32,0.4,6874.38,38.37,504.47,2.82
2735,0.34,2.07,0.67,0.32,0.6,6473.56,36.13,839.73,4.69
2736,0.34,2.07,0.67,0.32,0.8,6107.96,34.09,1250.41,6.98
2737,0.34,2.07,0.67,0.4,0.2,7628.11,42.57,246.59,1.38
2738,0.34,2.07,0.67,0.4,0.4,7164.45,39.99,481.8,2.69
2739,0.34,2.07,0.67,0.4,0.6,6760.18,37.73,809.39,4.52
2740,0.34,2.07,0.67,0.4,0.8,6390.62,35.67,1213.45,6.77
2741,0.34,2.07,0.75,0.1,0.2,6388.73,35.66,345.11,1.93
2742,0.34,2.07,0.75,0.1,0.4,5908.81,32.98,660.75,3.69
2743,0.34,2.07,0.75,0.1,0.6,5492.37,30.65,1086.24,6.06
2744,0.34,2.07,0.75,0.1,0.8,5133.61,28.65,1599.15,8.93
2745,0.34,2.07,0.75,0.17,0.2,6684.66,37.31,322.26,1.8
2746,0.34,2.07,0.75,0.17,0.4,6197.76,34.59,627.36,3.5
2747,0.34,2.07,0.75,0.17,0.6,5774.53,32.23,1042.26,5.82
2748,0.34,2.07,0.75,0.17,0.8,5405.4,30.17,1544.03,8.62
2749,0.34,2.07,0.75,0.25,0.2,7009.25,39.12,299.97,1.67
2750,0.34,2.07,0.75,0.25,0.4,6516.09,36.37,595,3.32
2751,0.34,2.07,0.75,0.25,0.6,6086.84,33.97,999.62,5.58
2752,0.34,2.07,0.75,0.25,0.8,5707.27,31.85,1490.92,8.32
2753,0.34,2.07,0.75,0.32,0.2,7279.91,40.63,283.37,1.58
2754,0.34,2.07,0.75,0.32,0.4,6782.47,37.85,570.6,3.18
2755,0.34,2.07,0.75,0.32,0.6,6349.14,35.44,967.27,5.4
2756,0.34,2.07,0.75,0.32,0.8,5962.28,33.28,1451.27,8.1
2757,0.34,2.07,0.75,0.4,0.2,7573.52,42.27,267.25,1.49
2758,0.34,2.07,0.75,0.4,0.4,7071.77,39.47,546.35,3.05
2759,0.34,2.07,0.75,0.4,0.6,6634.5,37.03,934.6,5.22
2760,0.34,2.07,0.75,0.4,0.8,6241.54,34.84,1411.49,7.88
2761,0.34,2.4,0.35,0.1,0.2,7256.7,40.5,190.35,1.06
2762,0.34,2.4,0.35,0.1,0.4,6985.72,38.99,282.06,1.57
2763,0.34,2.4,0.35,0.1,0.6,6732.23,37.57,398.19,2.22
2764,0.34,2.4,0.35,0.1,0.8,6499.24,36.27,542.99,3.03
2765,0.34,2.4,0.35,0.17,0.2,7557.73,42.18,174.05,0.97
2766,0.34,2.4,0.35,0.17,0.4,7284.43,40.66,261.81,1.46
2767,0.34,2.4,0.35,0.17,0.6,7028.46,39.23,373.88,2.09
2768,0.34,2.4,0.35,0.17,0.8,6792.36,37.91,514.3,2.87
2769,0.34,2.4,0.35,0.25,0.2,7886.96,44.02,159.1,0.89
2770,0.34,2.4,0.35,0.25,0.4,7611.29,42.48,242.31,1.35
2771,0.34,2.4,0.35,0.25,0.6,7352.7,41.04,350.13,1.95
2772,0.34,2.4,0.35,0.25,0.8,7113.77,39.7,486.21,2.71
2773,0.34,2.4,0.35,0.32,0.2,8161.23,45.55,148.59,0.83
2774,0.34,2.4,0.35,0.32,0.4,7883.82,44,227.95,1.27
2775,0.34,2.4,0.35,0.32,0.6,7623.19,42.55,332.29,1.85
2776,0.34,2.4,0.35,0.32,0.8,7382.11,41.2,464.96,2.6
2777,0.34,2.4,0.35,0.4,0.2,8458.51,47.21,139.11,0.78
2778,0.34,2.4,0.35,0.4,0.4,8179.5,45.65,214.38,1.2
2779,0.34,2.4,0.35,0.4,0.6,7917.09,44.19,314.83,1.76
2780,0.34,2.4,0.35,0.4,0.8,7673.77,42.83,443.91,2.48
2781,0.34,2.4,0.43,0.1,0.2,7194.65,40.16,208.99,1.17
2782,0.34,2.4,0.43,0.1,0.4,6869.24,38.34,329.96,1.84
2783,0.34,2.4,0.43,0.1,0.6,6572.23,36.68,491.31,2.74
2784,0.34,2.4,0.43,0.1,0.8,6305.61,35.19,692.86,3.87
2785,0.34,2.4,0.43,0.17,0.2,7495.12,41.83,191.77,1.07
2786,0.34,2.4,0.43,0.17,0.4,7166.8,40,308.04,1.72
2787,0.34,2.4,0.43,0.17,0.6,6866.41,38.32,464.11,2.59
2788,0.34,2.4,0.43,0.17,0.8,6595.78,36.81,659.58,3.68
2789,0.34,2.4,0.43,0.25,0.2,7823.83,43.67,175.71,0.98
2790,0.34,2.4,0.43,0.25,0.4,7492.51,41.82,286.75,1.6
2791,0.34,2.4,0.43,0.25,0.6,7188.76,40.12,437.51,2.44
2792,0.34,2.4,0.43,0.25,0.8,6914.47,38.59,627.26,3.5
2793,0.34,2.4,0.43,0.32,0.2,8097.7,45.2,164.37,0.92
2794,0.34,2.4,0.43,0.32,0.4,7764.17,43.33,270.87,1.51
2795,0.34,2.4,0.43,0.32,0.6,7457.8,41.62,417.4,2.33
2796,0.34,2.4,0.43,0.32,0.8,7180.94,40.08,602.88,3.36
2797,0.34,2.4,0.43,0.4,0.2,8394.63,46.85,153.95,0.86
2798,0.34,2.4,0.43,0.4,0.4,8059.05,44.98,255.5,1.43
2799,0.34,2.4,0.43,0.4,0.6,7750.14,43.26,397.45,2.22
2800,0.34,2.4,0.43,0.4,0.8,7470.59,41.7,578.54,3.23
2801,0.34,2.4,0.51,0.1,0.2,7132.98,39.81,228.66,1.28
2802,0.34,2.4,0.51,0.1,0.4,6756.09,37.71,383.71,2.14
2803,0.34,2.4,0.51,0.1,0.6,6421.49,35.84,596.46,3.33
2804,0.34,2.4,0.51,0.1,0.8,6121.26,34.16,862.93,4.82
2805,0.34,2.4,0.51,0.17,0.2,7432.95,41.49,210.55,1.18
2806,0.34,2.4,0.51,0.17,0.4,7052.51,39.36,359.89,2.01
2807,0.34,2.4,0.51,0.17,0.6,6713.27,37.47,566.04,3.16
2808,0.34,2.4,0.51,0.17,0.8,6408.54,35.77,824.89,4.6
2809,0.34,2.4,0.51,0.25,0.2,7761.13,43.32,193.46,1.08
2810,0.34,2.4,0.51,0.25,0.4,7376.99,41.17,336.64,1.88
2811,0.34,2.4,0.51,0.25,0.6,7033.61,39.26,536.51,2.99
2812,0.34,2.4,0.51,0.25,0.8,6725.03,37.53,788.21,4.4
2813,0.34,2.4,0.51,0.32,0.2,8034.63,44.84,181.27,1.01
2814,0.34,2.4,0.51,0.32,0.4,7647.68,42.68,319.22,1.78
