Version,window_u,shgc,roof_u,extWall_u,transmittance,total_idealHeating,total_idealCooling
808,3,0.8,0.38,0.1,0.6,43794.1036682888,20135.593933971
809,3,0.24,0.24,0.34,0.6,57604.0331852242,11981.752657339
810,1.5,0.52,0.1,0.58,0.2,48627.7368683533,13982.2021052657
811,2,0.52,0.38,0.1,0.4,42817.5985368574,15359.1124406169
812,2.5,0.1,0.52,0.34,0.6,60632.5688625344,9890.29101183548
813,2,0.8,0.66,0.22,0.6,43625.6513273386,20642.2534543277
814,1.5,0.38,0.1,0.1,0.4,38808.4221018588,13065.5616937276
815,2,0.24,0.24,0.22,0.2,49667.7114342085,10411.5003046147
816,1,0.52,0.8,0.22,0.4,42956.1742982515,16378.3162750318
817,0.5,0.8,0.8,0.1,0.6,32085.3391596115,21366.0787589451
818,1.5,0.66,0.66,0.22,0.6,42401.829852421,19278.5818977042
819,2.5,0.24,0.8,0.34,0.4,60290.3257139238,12029.0951342342
820,2,0.1,0.8,0.1,0.6,53917.982741692,9855.65417757921
821,3,0.8,0.24,0.7,0.2,57802.4438324944,16732.1951949863
822,2.5,0.1,0.1,0.22,0.4,53811.0099971076,8822.69527275159
823,3,0.24,0.8,0.22,0.2,60914.9279328603,11085.7047449632
824,2.5,0.38,0.38,0.1,0.4,48122.6758563582,13159.507575958
825,2,0.1,0.52,0.46,0.4,60390.7418107261,9915.84290217311
826,2.5,0.8,0.38,0.1,0.6,41030.1779271301,20294.9662846262
827,2.5,0.1,0.24,0.58,0.4,63494.2572924024,9704.55407711414
828,2,0.52,0.1,0.7,0.4,53467.2098487872,15384.4414246497
829,3,0.52,0.8,0.58,0.2,64475.3455828369,14446.5220465581
830,3,0.1,0.1,0.7,0.6,67257.0644337703,9861.54742405202
831,2,0.24,0.66,0.46,0.4,58708.3824185826,12103.3808190113
832,2,0.38,0.8,0.34,0.4,54700.6311855962,14052.9102054953
833,1.5,0.8,0.38,0.46,0.2,45218.0580811563,17346.9963583419
834,1.5,0.8,0.24,0.7,0.4,47656.1967191515,19106.2770755157
835,0.5,0.8,0.8,0.46,0.4,41002.5193643046,20069.7655508691
836,2.5,0.66,0.24,0.7,0.4,55833.0231821699,17109.8908360558
837,2.5,0.66,0.66,0.58,0.6,56475.7829958726,18893.8357093992
838,0.5,0.38,0.52,0.46,0.2,45046.4107328912,13153.0224638722
839,0.5,0.38,0.52,0.58,0.4,46946.4099479897,14511.9736653684
840,2.5,0.8,0.38,0.46,0.6,49352.9740533606,20305.5793259875
841,3,0.38,0.52,0.46,0.4,60935.2032687133,13643.9069249727
842,0.5,0.1,0.66,0.46,0.6,50343.4431645988,10628.0991679107
843,1.5,0.66,0.66,0.22,0.2,44147.3058344584,16034.0914867366
844,1.5,0.1,0.8,0.58,0.2,62205.7264375012,10211.8675151775
845,1.5,0.38,0.24,0.7,0.2,54756.3574900255,12694.4417466727
846,2.5,0.38,0.52,0.22,0.2,53242.1980340775,12305.6984235931
847,0.5,0.24,0.1,0.22,0.6,36258.4944165266,12301.9993924163
848,1,0.1,0.8,0.58,0.2,58554.417511744,10253.0579257559
849,2,0.52,0.24,0.1,0.2,42241.8106952152,13562.0118290779
850,3,0.52,0.8,0.7,0.4,65941.0961743128,15899.8808328446
851,1,0.8,0.66,0.1,0.2,36087.2464535072,17895.5295045762
852,2,0.52,0.66,0.1,0.6,44701.9508005878,17110.9094031235
853,1,0.38,0.66,0.1,0.4,40908.4244508125,14027.3737820762
854,2.5,0.52,0.66,0.34,0.6,53516.2748192833,16978.381196035
855,1,0.38,0.52,0.22,0.4,42651.3763834603,13960.875101194
856,3,0.24,0.24,0.7,0.6,65338.2572457531,12470.4635953717
857,3,0.1,0.8,0.1,0.6,60113.9427001763,9763.12629628649
858,1.5,0.66,0.52,0.7,0.2,53312.9302472701,16138.9269181632
859,2.5,0.38,0.8,0.58,0.2,63769.4788121324,13097.0179653737
860,3,0.52,0.52,0.58,0.6,60332.4545728199,16824.209398056
861,1,0.52,0.52,0.1,0.2,38249.4006022718,14396.2661371649
862,1.5,0.1,0.38,0.22,0.6,49792.8903079718,9591.09021051224
863,3,0.24,0.66,0.22,0.6,58674.9437905259,12359.3187674291
864,1.5,0.8,0.38,0.34,0.6,40653.1248233425,20684.4947157345
865,0.5,0.1,0.24,0.46,0.4,46560.8228419289,9700.92792851824
866,2,0.24,0.1,0.22,0.6,47120.5587875181,11758.974540829
867,0.5,0.38,0.66,0.46,0.6,45040.0407078147,15769.1797225171
868,1,0.38,0.1,0.1,0.6,34653.5719351508,14608.2481333369
869,3,0.8,0.1,0.1,0.6,40864.8888184858,19910.5544408623
870,0.5,0.38,0.24,0.7,0.2,47318.0178554657,13023.7440906881
871,1,0.24,0.8,0.22,0.4,47450.5245415648,12135.9667718071
872,1.5,0.1,0.1,0.46,0.6,52579.2304726952,9576.20137259362
873,1.5,0.24,0.52,0.1,0.4,45506.9053091179,11476.1754698725
874,1.5,0.52,0.66,0.7,0.2,56534.554102182,14800.5056806909
875,2,0.1,0.52,0.34,0.4,57663.2433680993,9704.75012814139
876,1.5,0.52,0.52,0.1,0.6,40210.7632906605,17231.5952774431
877,3,0.24,0.52,0.58,0.6,65557.7464278656,12677.0074349361
878,1.5,0.8,0.52,0.34,0.2,43909.3261375647,17474.6729138124
879,2.5,0.52,0.8,0.46,0.6,57364.5782360605,17144.0685284129
880,3,0.24,0.1,0.34,0.4,56646.4718628487,11052.9825837519
881,0.5,0.52,0.24,0.34,0.4,36739.2453636007,16177.625012558
882,1.5,0.1,0.66,0.46,0.6,58002.3945339912,10386.9173818325
883,1.5,0.66,0.52,0.1,0.2,39889.0730295145,15840.2521729586
884,3,0.24,0.1,0.7,0.2,64979.1344600778,10900.8604375157
885,2.5,0.52,0.24,0.46,0.6,52217.9141836185,16597.8030760046
886,1,0.52,0.24,0.22,0.6,36949.382664695,17270.7568612605
887,3,0.38,0.52,0.7,0.4,65915.2932429256,13904.3915350167
888,3,0.24,0.8,0.34,0.6,62697.5816852509,12679.3909243326
889,2.5,0.24,0.24,0.1,0.6,48712.1496550877,11701.3026181329
890,0.5,0.52,0.52,0.7,0.2,47977.6543131517,15078.4013662572
891,2.5,0.38,0.1,0.58,0.4,56442.3359509024,13307.1707244974
892,3,0.8,0.66,0.1,0.2,48393.2833776242,16871.1771555622
893,2,0.24,0.1,0.34,0.6,50023.6138394168,11921.4534992617
894,1,0.24,0.66,0.58,0.2,54930.8746487723,11651.7998496541
895,2,0.8,0.8,0.1,0.2,43823.8175336107,17419.5462450561
896,1,0.52,0.24,0.58,0.6,44989.1693063178,17303.6191331564
897,2,0.52,0.52,0.46,0.4,52688.258226217,15732.8376112496
898,3,0.52,0.38,0.7,0.4,62251.4158730351,15465.9919854906
899,0.5,0.52,0.38,0.46,0.6,40141.9359161518,17762.3669587271
900,0.5,0.8,0.66,0.58,0.2,43248.7009197001,18236.6556671877
901,1.5,0.1,0.8,0.1,0.4,50719.2955303642,9658.11188837367
902,1.5,0.24,0.24,0.58,0.2,54572.737192171,11007.5650773042
903,1.5,0.8,0.1,0.7,0.4,46160.1003256135,18971.4853353289
904,3,0.52,0.38,0.22,0.4,51741.0935832954,15084.5491194058
905,2.5,0.66,0.52,0.7,0.6,57628.3471517637,18824.4467303481
906,2.5,0.8,0.24,0.7,0.6,52843.0360817623,20232.7295623436
907,0.5,0.66,0.24,0.7,0.6,41602.6067962885,19520.3213657458
908,2,0.66,0.38,0.7,0.4,54212.3016895752,17438.0501187116
909,2.5,0.1,0.38,0.1,0.2,53844.5318832221,8758.04887456831
910,1.5,0.1,0.1,0.46,0.2,53042.9740779263,9022.09941371001
911,2,0.52,0.8,0.34,0.4,52454.4219559304,15929.4977782475
912,0.5,0.38,0.66,0.34,0.6,42357.072690142,15708.9813417869
913,2,0.66,0.66,0.46,0.4,51851.2261149431,17608.1079392717
914,0.5,0.38,0.52,0.34,0.6,41076.6169668059,15569.3461964178
915,1.5,0.38,0.24,0.34,0.6,45615.1502544938,14682.9005169323
916,0.5,0.52,0.66,0.34,0.2,41598.0367628058,15005.5296697144
917,2.5,0.8,0.66,0.7,0.2,58912.8062111089,17314.4621180776
918,1.5,0.24,0.8,0.22,0.4,51024.7553659899,11997.5865696358
919,3,0.66,0.8,0.7,0.6,62844.9408842499,18883.3594999914
920,2,0.8,0.66,0.22,0.2,45566.3114050934,17321.8305197323
921,3,0.8,0.38,0.34,0.6,49502.6341482965,20135.8463113545
922,0.5,0.24,0.24,0.1,0.6,34717.3464801249,12386.7649010202
923,3,0.24,0.38,0.1,0.2,54147.7244296478,10344.017620812
924,1.5,0.38,0.24,0.22,0.2,44099.27057446,12117.9149923962
925,2.5,0.66,0.38,0.46,0.4,52274.1770178235,17146.7737348098
926,0.5,0.52,0.52,0.46,0.6,41491.7862615274,17883.2059155092
927,1,0.24,0.24,0.58,0.6,49952.6093086284,12662.9460365668
928,2,0.52,0.66,0.1,0.2,46298.346749525,14097.3892784346
929,2,0.38,0.8,0.58,0.4,59944.4846833336,14287.0635977932
930,3,0.52,0.24,0.46,0.2,56829.8173351026,13661.2624811068
931,2,0.24,0.52,0.7,0.6,61977.6315720528,12952.7385854413
932,3,0.66,0.66,0.34,0.4,55001.8963477223,17195.4118020434
933,0.5,0.52,0.66,0.46,0.4,43484.6097876363,16651.4444814395
934,2,0.8,0.8,0.22,0.4,45718.7009605972,19272.3334743313
935,1.5,0.52,0.52,0.46,0.6,48668.7933353222,17295.4915153388
936,2,0.52,0.24,0.1,0.6,40643.8360869815,16682.3552919781
937,3,0.24,0.8,0.1,0.2,57890.3667380848,10880.714216908
938,2.5,0.24,0.1,0.22,0.6,50282.2877418998,11664.2191138113
939,3,0.38,0.1,0.1,0.2,48898.4493675288,11455.878071335
940,0.5,0.1,0.8,0.1,0.2,43246.6509496165,9489.93483045373
941,2.5,0.8,0.8,0.22,0.6,47744.3722134891,20531.2244863767
942,1,0.8,0.24,0.46,0.2,40371.8129785989,17491.1978594006
943,1,0.1,0.1,0.58,0.6,51488.9227582856,9871.89603420245
944,2.5,0.38,0.38,0.46,0.2,57498.0274302771,12443.1905681122
945,1,0.52,0.24,0.58,0.4,45750.9722043423,15917.710517018
946,2,0.52,0.1,0.7,0.6,52661.2716375676,16731.2414946238
947,1,0.66,0.66,0.46,0.6,44413.5077358803,19526.6245256605
948,3,0.24,0.24,0.46,0.6,60322.544194481,12155.7566861149
949,3,0.1,0.66,0.22,0.2,62446.7831501539,9386.3739972186
950,3,0.1,0.24,0.1,0.6,55006.0228977842,8994.30059867921
951,3,0.1,0.1,0.7,0.4,67483.3805030605,9684.56779676223
952,2,0.66,0.1,0.1,0.6,37038.9233532455,18576.7718263683
953,2.5,0.38,0.38,0.7,0.6,61053.4296931413,14880.3811374894
954,1.5,0.38,0.52,0.58,0.4,54300.3179553002,14089.3131101241
955,1.5,0.38,0.38,0.7,0.6,54748.1331662948,15125.21727519
956,2,0.66,0.38,0.7,0.2,55235.1683934323,15797.9782828867
957,0.5,0.24,0.38,0.1,0.2,37085.250696228,10729.8134469771
958,2,0.8,0.8,0.58,0.4,53603.9380577463,19301.1261572063
959,0.5,0.8,0.8,0.34,0.4,38419.3664515558,20092.4389618552
960,1,0.66,0.8,0.7,0.4,51335.4507316825,18259.2639221289
961,3,0.66,0.38,0.1,0.4,46618.707079732,16839.2449735397
962,1,0.38,0.38,0.34,0.4,44162.7701231953,13885.5404534127
963,1,0.24,0.38,0.7,0.4,54312.9812344988,12218.2646978389
964,2.5,0.52,0.66,0.1,0.2,49362.8100789334,13929.8527479047
965,1,0.38,0.52,0.34,0.4,45509.2361718086,14056.9540147697
966,3,0.52,0.24,0.58,0.4,58442.4969195525,15198.3418519196
967,2,0.24,0.8,0.46,0.2,60414.767559095,11527.2243370185
968,2,0.24,0.52,0.34,0.4,54747.3613797271,11763.8482437016
969,1,0.24,0.1,0.22,0.6,40188.5065120798,12044.2995075245
970,0.5,0.38,0.1,0.34,0.2,38004.2607931401,12441.8238885461
971,0.5,0.8,0.38,0.1,0.6,28223.9911536544,21244.8869019316
972,1,0.38,0.1,0.1,0.2,35921.4714626516,11925.9335135508
973,1.5,0.38,0.52,0.34,0.6,48374.3545198233,15027.6252805746
974,0.5,0.24,0.24,0.34,0.4,41165.3031926124,11753.2103666231
975,3,0.52,0.66,0.7,0.6,63973.1885661303,17024.5732992376
976,1,0.38,0.66,0.1,0.4,40908.4244508125,14027.3737820762
977,2,0.66,0.38,0.34,0.6,45744.756099993,18818.0234084391
978,1.5,0.52,0.66,0.7,0.6,54864.1661430374,17501.2074999982
979,1,0.8,0.24,0.34,0.4,36744.3501713553,19400.0851221203
980,2,0.38,0.24,0.34,0.2,50260.7696544369,12178.8411408381
981,1,0.1,0.8,0.1,0.2,47255.644247473,9410.07358895892
982,0.5,0.24,0.38,0.7,0.4,50401.5965093133,12385.3801975849
983,2.5,0.52,0.1,0.22,0.4,45950.0876326692,14871.9586949862
984,1.5,0.24,0.66,0.58,0.2,58517.4667007748,11571.8892213255
985,1.5,0.8,0.38,0.1,0.4,35835.6367110449,19266.3897032832
986,1.5,0.8,0.24,0.22,0.2,38330.1505193783,17161.7828114649
987,0.5,0.8,0.1,0.7,0.6,38223.1671756916,21021.742880497
988,2.5,0.38,0.8,0.7,0.6,64749.9917314347,15323.3445372606
989,2,0.1,0.24,0.22,0.2,52296.4966668177,8792.71046427464
990,1.5,0.52,0.52,0.46,0.4,49442.3830866739,15933.011359341
991,0.5,0.1,0.24,0.7,0.2,51914.5187625514,9754.42255068225
992,1.5,0.8,0.1,0.1,0.4,32856.8418175633,19024.9263130037
993,0.5,0.66,0.66,0.1,0.4,33259.7013702168,18504.5376938607
994,1,0.38,0.66,0.58,0.2,52734.7976302544,13241.9098284564
995,2.5,0.24,0.38,0.22,0.4,53685.1716868354,11329.965006724
996,0.5,0.38,0.24,0.46,0.4,41600.6526790058,14073.9502665165
997,3,0.38,0.1,0.46,0.6,56092.5327854623,14188.5737462747
998,2.5,0.66,0.52,0.46,0.6,52714.4577665877,18759.0854903391
999,2,0.1,0.38,0.1,0.2,50611.7509136188,8765.75418034127
1000,1,0.24,0.24,0.46,0.6,47354.8593907605,12532.3454565967
1001,1,0.8,0.24,0.7,0.6,43342.7734578121,20827.1638583452
1002,1,0.8,0.1,0.46,0.4,37853.5781264952,19251.8771648981
1003,1,0.8,0.8,0.46,0.2,45618.2933906092,18005.5396886624
1004,2.5,0.1,0.1,0.1,0.2,50965.9624886469,8314.52149476658
1005,1,0.1,0.24,0.1,0.2,42004.8591421763,8611.74220322867
1006,2,0.1,0.8,0.22,0.4,57196.9035336254,9841.17752536808
1007,1,0.38,0.38,0.34,0.2,44846.5805448011,12617.6116860139
1008,2,0.1,0.1,0.46,0.2,56481.0695000889,9015.19447810006
1009,0.5,0.24,0.24,0.46,0.4,43913.932302633,11900.4610104971
1010,2,0.8,0.24,0.1,0.2,38543.8839090299,16869.5832830803
1011,2,0.66,0.66,0.7,0.6,55875.888463879,19099.87977999
1012,1,0.38,0.1,0.22,0.4,38323.0949770568,13396.2140604188
1013,1,0.38,0.38,0.1,0.2,38916.1106315115,12341.7622403148
1014,3,0.24,0.52,0.1,0.2,55465.6927072531,10533.5431639868
1015,2.5,0.52,0.66,0.58,0.6,58718.1585908396,17091.2180349735
1016,3,0.66,0.1,0.22,0.4,46688.4581975363,16545.4226803352
1017,2,0.8,0.52,0.1,0.4,40314.9444628658,19109.1916889575
1018,1,0.8,0.66,0.46,0.2,44416.3367702042,17899.1614926027
1019,1,0.8,0.24,0.58,0.6,40979.0988087264,20831.3277284811
1020,0.5,0.38,0.8,0.22,0.6,40743.2026675064,15805.9626749723
1021,1.5,0.1,0.38,0.34,0.4,52928.1617071882,9540.91985095525
1022,0.5,0.1,0.52,0.58,0.2,52152.684983158,9965.93125776576
1023,0.5,0.66,0.1,0.22,0.6,29808.7950338738,19477.7760411386
1024,1.5,0.8,0.24,0.58,0.4,45262.9430782606,19097.330452504
1025,2.5,0.38,0.8,0.34,0.4,57773.1100064781,13919.9579511546
1026,1.5,0.1,0.52,0.58,0.6,59353.747621381,10401.4301962775
1027,2.5,0.1,0.38,0.1,0.6,53376.7499949697,9237.34741883873
1028,2,0.52,0.24,0.58,0.4,52515.0111263525,15481.8348170517
1029,2.5,0.1,0.8,0.34,0.4,63251.4502900071,10033.635637987
1030,2.5,0.8,0.52,0.7,0.2,57672.8693280869,17186.7263802756
1031,2.5,0.38,0.66,0.58,0.2,62602.823395523,12943.6015040668
1032,1,0.52,0.24,0.46,0.4,43194.4585615836,15863.1032879486
1033,2,0.1,0.24,0.22,0.6,51831.1696705905,9309.6733137061
1034,2,0.1,0.52,0.7,0.2,65648.1371708943,10050.1246999117
1035,2,0.8,0.8,0.46,0.4,51107.7615125693,19283.0281119717
1036,0.5,0.24,0.1,0.22,0.2,37196.0583498769,10469.6738747171
1037,1.5,0.8,0.52,0.22,0.6,39251.5175602149,20773.2494275364
1038,1.5,0.38,0.24,0.34,0.4,46270.8215654823,13494.6151186724
1039,3,0.8,0.66,0.46,0.2,56813.9070339405,17034.6963364035
1040,2.5,0.24,0.8,0.58,0.2,66092.4658746707,11666.9583931278
1041,1,0.38,0.24,0.34,0.2,43419.2475864869,12422.014248961
1042,3,0.1,0.66,0.34,0.4,65063.674605995,9852.62733612956
1043,2.5,0.24,0.1,0.22,0.2,51353.5614679576,10148.1273507438
1044,2.5,0.66,0.8,0.58,0.6,57652.0049113654,18986.5115371178
1045,1,0.66,0.24,0.46,0.4,41203.0117149385,17731.7284430131
1046,3,0.66,0.8,0.46,0.6,57949.1725195686,18801.7575982119
1047,3,0.1,0.38,0.7,0.4,70260.3073999136,10104.8303422882
1048,2,0.8,0.38,0.46,0.6,46400.2025294555,20484.9585225949
1049,3,0.66,0.1,0.7,0.6,56288.7081023191,18270.3745236724
1050,1.5,0.24,0.66,0.1,0.4,46779.0976154409,11663.0082736433
1051,1,0.1,0.38,0.22,0.2,46539.2292541232,9069.27825482623
1052,2.5,0.66,0.1,0.7,0.2,55408.8831831433,15280.96243098
1053,1.5,0.24,0.24,0.34,0.2,49229.5801663377,10645.2929028555
1054,1,0.24,0.8,0.7,0.6,57566.1273996373,13489.2272893775
1055,1.5,0.1,0.52,0.46,0.6,56762.1407639627,10208.083527523
1056,0.5,0.66,0.8,0.58,0.4,45266.105871351,18550.0836705875
1057,1.5,0.1,0.52,0.34,0.6,54023.0945247867,10004.502455873
1058,2.5,0.52,0.8,0.1,0.2,50560.9653247639,14078.568646822
1059,0.5,0.8,0.38,0.7,0.6,41141.1710357673,21174.6244768857
1060,1.5,0.24,0.66,0.7,0.2,60963.4467174687,11738.8130728394
1061,1.5,0.24,0.1,0.46,0.6,49453.1338533383,12163.7019585875
1062,0.5,0.66,0.66,0.58,0.6,43254.4037366733,19816.8758009348
1063,2.5,0.1,0.66,0.22,0.4,59216.7072676007,9641.5151129329
1064,2,0.1,0.8,0.34,0.6,59849.7224615882,10285.7954738562
1065,2,0.66,0.24,0.1,0.2,40318.2891209061,15242.3732112358
1066,0.5,0.66,0.1,0.7,0.4,40909.1365221202,17938.0229010678
1067,1,0.38,0.8,0.7,0.2,56357.1131992387,13523.8212546085
1068,1.5,0.52,0.8,0.22,0.4,46409.5934168197,16088.3871740603
1069,0.5,0.66,0.66,0.7,0.4,46447.9033808825,18463.1577170398
1070,1.5,0.38,0.52,0.22,0.4,46168.1955993297,13744.8367507223
1071,0.5,0.1,0.66,0.46,0.4,50567.4259787658,10295.5794656163
1072,2.5,0.52,0.66,0.34,0.4,54298.8720714993,15626.4810894913
1073,0.5,0.1,0.1,0.46,0.6,44826.1584844919,9810.27018383521
1074,2,0.52,0.38,0.7,0.4,56343.856838247,15740.1794309801
1075,3,0.1,0.52,0.58,0.4,69105.1743118559,10094.7969993725
1076,3,0.38,0.52,0.22,0.6,54721.1335858268,14502.3147234419
1077,1.5,0.8,0.38,0.58,0.6,45747.3067378422,20678.8163501176
1078,2,0.52,0.8,0.22,0.6,48874.4893996761,17241.5399170628
1079,3,0.1,0.66,0.22,0.2,62446.7831501539,9386.3739972186
1080,0.5,0.8,0.66,0.58,0.4,42263.4751601018,19984.2340736419
1081,1,0.66,0.24,0.1,0.6,32033.1924743685,19280.8754695991
1082,3,0.1,0.24,0.34,0.4,61181.1732679131,9268.55832775367
1083,0.5,0.24,0.24,0.1,0.6,34717.3464801249,12386.7649010202
1084,0.5,0.52,0.8,0.58,0.4,47215.7129650606,16802.5464568134
1085,1,0.66,0.52,0.22,0.6,37757.622391451,19453.2507990445
1086,1.5,0.24,0.24,0.22,0.4,45807.0689009888,11260.4605407066
1087,0.5,0.1,0.52,0.1,0.2,40749.0151530655,9123.79589976597
1088,1.5,0.1,0.66,0.7,0.6,63038.5715739811,10764.8503508115
1089,1,0.1,0.8,0.1,0.2,47255.644247473,9410.07358895892
1090,0.5,0.66,0.66,0.7,0.6,45620.2539168866,19816.1121633852
1091,0.5,0.24,0.24,0.7,0.2,49492.5057048518,11372.2021443998
1092,1,0.1,0.24,0.7,0.2,55913.6403338282,9688.980279466
1093,1.5,0.24,0.24,0.22,0.6,45313.1327020987,12075.4231240449
1094,0.5,0.8,0.52,0.58,0.2,41976.6368577051,18108.712174574
1095,2.5,0.38,0.66,0.34,0.4,56592.1030097693,13771.2118116872
1096,1,0.52,0.66,0.22,0.6,41026.431121748,17667.2534648568
1097,2,0.8,0.8,0.34,0.2,49554.1474755001,17463.8317733665
1098,0.5,0.24,0.66,0.58,0.2,51023.5844345503,11788.1154491398
1099,2,0.38,0.52,0.46,0.6,54289.476770056,14977.5600842966
1100,3,0.66,0.66,0.7,0.6,61678.7023304446,18785.0714462994
1101,1.5,0.1,0.38,0.46,0.6,55449.84998452,10010.4124052976
1102,1.5,0.52,0.8,0.1,0.6,42703.2367697905,17471.7758436556
1103,1.5,0.66,0.66,0.1,0.2,41172.9296004035,15995.7624878224
1104,2.5,0.66,0.1,0.58,0.6,51035.1070531085,18392.9284867121
1105,1.5,0.52,0.38,0.58,0.4,50660.8946726799,15841.666023062
1106,3,0.66,0.1,0.58,0.2,55845.405096319,15053.4828623361
1107,3,0.38,0.24,0.34,0.4,55532.2046768222,13140.9775039463
1108,2,0.52,0.52,0.46,0.6,51901.8280015839,17084.0979300893
1109,0.5,0.52,0.8,0.46,0.6,43972.4930473313,18105.9500268398
1110,1.5,0.24,0.24,0.34,0.4,48708.2845844392,11434.688951668
1111,3,0.52,0.38,0.58,0.4,59827.7224565789,15367.3675387716
1112,1,0.38,0.52,0.1,0.6,39016.540393948,15135.3374889032
1113,2.5,0.1,0.24,0.46,0.6,60683.9665442309,9697.11572997636
1114,0.5,0.38,0.38,0.46,0.2,43699.0581049562,12971.5521477654
1115,2.5,0.38,0.24,0.7,0.4,60360.0902903076,13638.4815617527
1116,0.5,0.38,0.1,0.58,0.6,42037.1586608827,15170.3733599496
1117,1.5,0.66,0.1,0.1,0.6,33864.5817343958,18853.4240222854
1118,2.5,0.38,0.66,0.1,0.6,50071.3586116908,14684.3833185368
1119,0.5,0.52,0.1,0.1,0.6,28713.6873873224,17521.4826094037
1120,2,0.52,0.24,0.46,0.6,49166.4607647878,16781.1171760868
1121,1,0.66,0.38,0.46,0.2,43555.633436912,16100.9964651672
1122,1,0.8,0.66,0.1,0.4,35160.7965374918,19744.8492646955
1123,1,0.52,0.1,0.34,0.2,39791.0447287532,14008.3926263403
1124,0.5,0.1,0.38,0.58,0.4,50592.130471555,10107.3616401934
1125,1,0.1,0.66,0.58,0.6,56925.70531253,10674.1025227044
1126,3,0.1,0.8,0.7,0.4,73875.9126308239,10625.7690917877
1127,1.5,0.1,0.1,0.46,0.6,52579.2304726952,9576.20137259362
1128,0.5,0.66,0.1,0.1,0.2,28368.4529572633,16047.8788139703
1129,1.5,0.52,0.38,0.58,0.4,50660.8946726799,15841.666023062
1130,1,0.1,0.1,0.22,0.4,43374.1930820089,8940.02058683114
1131,2.5,0.52,0.8,0.7,0.4,63101.7578767333,16015.5214548194
1132,1,0.52,0.1,0.34,0.6,38245.1832022642,17113.3724617771
1133,2,0.38,0.8,0.58,0.2,60684.3053849496,13183.876982351
1134,1.5,0.24,0.24,0.7,0.6,56005.3956193427,12657.8361952939
1135,3,0.66,0.1,0.46,0.2,53285.2682731686,14957.5227084097
1136,2,0.1,0.38,0.46,0.2,59323.2802809959,9453.22338403693
1137,1,0.52,0.38,0.7,0.2,50445.0181544989,14663.0563070144
1138,0.5,0.24,0.52,0.58,0.4,49270.6664412244,12430.0045672512
1139,2.5,0.52,0.1,0.22,0.2,46858.6680674506,13315.1293618963
1140,1,0.38,0.66,0.1,0.6,40304.1619493744,15282.3834208853
1141,0.5,0.1,0.52,0.58,0.4,51917.5042715262,10299.6361526366
1142,0.5,0.1,0.1,0.1,0.2,36401.864127864,8450.2928738976
1143,2,0.38,0.52,0.46,0.2,55703.6324894152,12712.6836412973
1144,2.5,0.24,0.66,0.22,0.6,55748.4812104262,12427.4993943827
1145,1,0.1,0.66,0.1,0.6,45604.9224594949,9860.30030812419
1146,3,0.66,0.8,0.34,0.2,57233.6218303411,15672.6797034917
1147,1,0.52,0.1,0.7,0.6,45908.3759851624,17175.3063424301
1148,1,0.38,0.24,0.58,0.6,47382.3300606577,15058.9831439406
1149,2,0.66,0.24,0.46,0.4,47854.2110473375,17188.4699860145
1150,2,0.66,0.8,0.22,0.6,46759.5786164466,19119.7044398001
1151,2.5,0.8,0.8,0.7,0.2,60086.5490070206,17431.4870026849
1152,3,0.24,0.52,0.22,0.2,58505.8559023378,10743.3723956271
1153,1,0.1,0.24,0.22,0.6,44661.9060711541,9482.49858118561
1154,1.5,0.38,0.52,0.22,0.6,45525.7930086271,14940.0547445683
1155,2.5,0.66,0.1,0.46,0.4,49375.8287341805,16819.3528466875
1156,1,0.1,0.24,0.1,0.6,41549.7795408174,9259.3204786512
1157,1.5,0.8,0.38,0.46,0.2,45218.0580811563,17346.9963583419
1158,2,0.66,0.38,0.58,0.6,50916.2251571162,18862.432841284
1159,1,0.66,0.52,0.7,0.2,49843.0085249582,16369.2811715143
1160,0.5,0.52,0.66,0.22,0.2,38773.0971207007,14942.0111743235
1161,1,0.24,0.8,0.22,0.4,47450.5245415648,12135.9667718071
1162,2,0.66,0.52,0.34,0.4,47933.7654833391,17456.7552381646
1163,2,0.52,0.24,0.22,0.2,45276.0585300548,13672.7417241475
1164,2,0.24,0.24,0.58,0.2,57894.2163535691,10980.6697940846
1165,0.5,0.8,0.8,0.58,0.6,42599.498103067,21366.9751034941
1166,1.5,0.24,0.52,0.1,0.2,46014.3590663117,10649.8987336581
1167,2.5,0.1,0.24,0.22,0.4,55285.0763018029,9048.59160302924
1168,2.5,0.38,0.24,0.46,0.6,54660.80453023,14487.1242578612
1169,1,0.8,0.24,0.22,0.6,33168.4867918251,20892.8241034885
1170,0.5,0.1,0.66,0.46,0.4,50567.4259787658,10295.5794656163
1171,2.5,0.1,0.66,0.7,0.6,69568.1656456854,10661.2051148798
1172,3,0.1,0.8,0.7,0.2,74111.2519739633,10394.2290272685
1173,0.5,0.1,0.8,0.1,0.4,43020.9343830152,9849.03967045862
1174,2.5,0.24,0.38,0.34,0.2,57118.1170283434,10777.6402582328
1175,0.5,0.66,0.52,0.34,0.2,38521.2560047715,16556.2377238053
1176,2,0.24,0.38,0.34,0.4,53426.8685718111,11573.4617171593
1177,0.5,0.1,0.52,0.1,0.6,40303.6685378662,9838.69966718547
1178,3,0.24,0.24,0.46,0.6,60322.544194481,12155.7566861149
1179,2,0.24,0.24,0.34,0.4,52026.4842952963,11374.0481621809
1180,3,0.52,0.24,0.46,0.6,55087.651241173,16458.6333646948
1181,1,0.1,0.24,0.58,0.2,53433.2146935962,9490.41582338034
