Version,window_u,shgc,roof_u,extWall_u,transmittance,total_idealHeating,total_idealCooling
413,0.3,0.1,0.98,0.74,0.8,210235.2083,111962.6482
414,2.8,0.38,0.54,1.7,0.6,314485.8399,161966.6571
415,1.8,0.52,0.32,0.1,0.4,132268.1943,124738.943
416,0.3,0.66,0.54,0.74,0.2,170797.9687,139132.8439
417,0.3,0.1,0.98,1.7,0.2,294971.9398,127156.4891
418,1.8,0.8,0.76,0.42,0.6,152406.8387,178861.7664
419,0.8,0.24,0.1,0.42,0.2,169300.6772,100137.3326
420,2.8,0.24,0.76,0.1,0.2,191643.1373,96966.33821
421,1.8,0.1,0.98,1.38,0.2,311839.8632,122393.6101
422,2.3,0.8,1.2,1.06,0.4,243063.4834,176470.0145
423,1.3,0.38,0.76,1.7,0.4,292648.4005,153164.1695
424,2.8,0.1,0.98,1.7,0.8,351304.1249,135170.4686
425,0.8,0.8,0.32,0.74,0.6,153170.7613,184818.9836
426,2.3,0.66,0.1,1.06,0.6,222422.7338,174028.6665
427,0.8,0.8,0.1,0.74,0.2,167503.6978,145362.4644
428,2.8,0.38,0.98,1.06,0.6,273236.1732,150728.8412
429,1.3,0.24,0.1,0.1,0.4,138171.9094,97106.21144
430,0.8,0.8,0.76,0.74,0.2,181420.4661,149302.0354
431,2.3,0.8,0.32,1.7,0.6,266874.9521,201583.0256
432,2.8,0.24,0.1,1.38,0.6,296014.6036,138074.988
433,2.3,0.24,0.98,1.06,0.2,286387.4825,124600.9794
434,2.3,0.1,0.1,0.1,0.4,177091.8989,84363.88457
435,1.3,0.1,0.32,0.42,0.6,194997.533,96877.26484
436,0.8,0.52,1.2,1.38,0.2,260937.4708,148376.3096
437,0.3,0.38,0.54,0.74,0.2,188421.4017,120514.0982
438,0.3,0.38,0.76,1.38,0.6,235977.2365,155416.9775
439,0.8,0.1,0.54,1.06,0.6,249006.226,115345.7115
440,1.3,0.8,0.32,0.1,0.4,102631.1565,150353.6331
441,0.8,0.38,0.32,0.42,0.6,151275.3369,130242.0166
442,1.8,0.66,0.32,0.1,0.2,132363.1641,121285.4988
443,1.8,0.8,1.2,1.7,0.8,264264.2045,223237.8129
444,0.3,0.66,0.1,1.38,0.2,217345.9771,150557.6321
445,0.8,0.66,0.32,0.42,0.4,137114.5913,146078.8563
446,2.3,0.38,0.1,0.1,0.6,142405.5083,120189.5546
447,1.8,0.8,1.2,0.42,0.6,159984.0367,181023.0356
448,0.8,0.24,0.1,1.06,0.4,228321.6229,122978.3511
449,0.3,0.24,0.76,1.38,0.4,253393.1573,134070.4953
450,2.8,0.1,1.2,0.42,0.6,245950.3495,103100.4323
451,1.8,0.1,0.1,0.42,0.2,206740.1961,91747.0712
452,1.3,0.38,0.32,0.42,0.4,170956.2611,120548.2639
453,1.8,0.52,0.76,1.06,0.8,230158.2152,174885.9628
454,0.8,0.8,1.2,1.38,0.8,217128.0333,219716.4417
455,0.8,0.52,0.98,0.1,0.8,107745.4196,155371.8007
456,2.8,0.66,0.54,1.7,0.8,284568.8278,202509.2826
457,1.3,0.1,0.32,1.38,0.6,283991.2565,121865.2989
458,1.3,0.52,0.98,1.06,0.2,244392.4073,140527.3216
459,2.3,0.66,0.76,0.42,0.6,172632.1674,163393.8402
460,0.8,0.52,0.76,0.1,0.8,103728.2924,154226.0612
461,0.3,0.52,0.98,1.06,0.4,208794.2095,152610.0004
462,1.3,0.24,0.76,0.74,0.4,225621.5474,119466.1767
463,2.3,0.66,0.54,0.42,0.2,187423.5867,131461.6358
464,0.3,0.24,0.54,0.74,0.6,188713.5616,123760.3411
465,0.8,0.1,0.1,0.74,0.6,210074.0344,104203.2871
466,2.3,0.52,0.54,0.74,0.2,230021.3229,131157.8905
467,1.3,0.66,0.76,0.74,0.2,202382.5096,140465.8666
468,1.3,0.8,0.1,1.06,0.4,199477.6138,170767.1902
469,2.3,0.52,0.98,0.42,0.4,195528.06,137288.5047
470,1.3,0.1,0.54,0.42,0.6,199531.791,98289.16185
471,1.8,0.1,0.32,1.38,0.2,299801.7397,118527.2177
472,0.3,0.1,0.76,0.74,0.2,212830.8972,103123.1466
473,1.8,0.52,0.98,1.38,0.2,282238.2425,148145.9613
474,0.3,0.1,0.32,1.7,0.2,282820.2753,123294.3056
475,1.3,0.1,0.98,0.74,0.4,243069.6096,107873.5022
476,0.3,0.8,0.1,1.06,0.4,172717.7753,171594.2338
477,1.8,0.24,0.1,0.1,0.2,155515.0461,91664.20251
478,2.8,0.66,1.2,0.42,0.6,190117.2594,165390.4353
479,1.8,0.8,0.54,1.7,0.6,260733.5386,203129.2738
480,1.8,0.1,0.1,1.06,0.6,265683.6049,113209.5987
481,2.8,0.52,0.32,1.06,0.8,242786.4212,171964.5667
482,2.8,0.66,0.98,0.74,0.6,220259.8676,171868.6284
483,2.3,0.24,0.1,0.74,0.2,240150.945,111019.8904
484,0.8,0.24,0.1,1.38,0.6,250068.3534,136259.609
485,2.3,0.24,0.32,1.06,0.2,274204.8358,120735.6785
486,0.3,0.8,0.98,0.42,0.2,137843.6086,143313.4642
487,2.8,0.66,1.2,1.7,0.6,302617.1267,192528.9368
488,0.8,0.52,0.98,1.06,0.4,223077.055,152548.1055
489,0.8,0.24,1.2,0.42,0.6,181143.9894,118980.717
490,2.3,0.38,1.2,1.38,0.6,292609.168,158581.4937
491,1.3,0.8,0.54,1.38,0.8,218057.6769,215417.9216
492,1.3,0.8,1.2,0.42,0.4,157646.7675,162636.0346
493,2.8,0.66,0.98,0.1,0.2,166720.2433,125265.5222
494,1.8,0.38,1.2,1.7,0.6,304918.8349,164821.5904
495,2.3,0.52,0.76,0.42,0.8,177641.2308,159837.9638
496,2.3,0.52,0.32,0.42,0.6,174660.6392,145946.9507
497,0.3,0.1,0.32,0.42,0.4,167828.6241,94077.47475
498,1.8,0.66,1.2,0.42,0.4,178183.9981,150263.4393
499,1.8,0.38,0.54,1.38,0.2,283489.7319,137403.7628
500,1.8,0.52,0.32,0.74,0.8,191654.2731,165309.4826
501,1.3,0.38,0.54,1.06,0.2,245968.2865,129185.6357
502,2.8,0.66,0.76,0.42,0.6,182613.4925,163177.8552
503,0.3,0.24,0.1,1.7,0.2,267778.4476,130840.4128
504,2.8,0.1,0.32,0.74,0.2,267089.3459,103890.8528
505,2.3,0.24,0.54,0.74,0.6,239758.5535,124945.1192
506,0.8,0.66,0.76,1.7,0.8,243440.4408,205737.0844
507,0.3,0.1,0.1,0.1,0.4,122614.2782,83042.92978
508,0.3,0.1,1.2,1.38,0.2,275483.3013,121327.1768
509,1.8,0.66,0.98,0.1,0.4,135640.764,140964.4561
510,2.8,0.1,0.98,1.7,0.4,353902.056,132717.2439
511,1.3,0.38,0.76,1.38,0.4,269489.8528,146557.7613
512,1.3,0.8,0.32,0.74,0.2,185520.1013,146691.1739
513,0.8,0.8,0.32,1.06,0.2,202289.5231,153940.0088
514,1.3,0.38,0.76,0.74,0.8,202152.0052,149241.8033
515,2.3,0.8,0.32,1.06,0.2,238056.7923,154290.7122
516,0.3,0.38,0.1,1.7,0.8,240481.3463,166784.2459
517,1.8,0.66,0.98,1.38,0.8,248294.6891,199697.389
518,0.3,0.38,1.2,0.1,0.4,120205.3272,117106.7845
519,0.3,0.38,0.76,1.06,0.8,204141.0785,157711.7741
520,2.8,0.38,0.76,0.42,0.2,220327.9448,115659.5309
521,0.3,0.66,0.76,1.06,0.2,204738.0732,147698.7482
522,1.8,0.24,0.98,0.42,0.4,207570.5746,112648.5183
523,1.3,0.66,0.1,0.42,0.6,136359.1544,160454.2429
524,1.8,0.52,0.76,0.42,0.6,172635.174,148650.9699
525,2.8,0.38,0.32,1.06,0.8,256491.5567,154542.7542
526,2.3,0.1,0.76,1.06,0.2,293874.9354,114270.3918
527,1.8,0.52,1.2,1.38,0.4,277478.2728,160879.3809
528,1.3,0.1,0.76,0.42,0.6,203704.7032,99614.62725
529,2.8,0.52,1.2,1.7,0.2,329568.7619,156799.8727
530,0.3,0.38,0.1,0.42,0.8,126338.3869,138881.5942
531,0.3,0.24,0.98,0.42,0.4,167329.3621,111529.0796
532,2.3,0.66,0.98,1.38,0.2,284595.855,156700.6906
533,0.3,0.52,0.54,0.42,0.8,123889.0171,161817.1879
534,1.8,0.24,0.98,0.74,0.2,246097.2379,115743.2891
535,0.8,0.1,0.1,1.06,0.6,239683.0916,112482.7756
536,0.3,0.24,1.2,0.1,0.4,131326.9769,103699.3185
537,2.3,0.8,0.1,1.38,0.2,259280.3042,159759.2536
538,1.8,0.52,0.1,1.38,0.6,248968.8312,166601.558
539,0.3,0.38,1.2,0.42,0.8,148128.2414,145122.2427
540,1.8,0.38,0.98,0.74,0.8,217655.7518,150764.0811
541,1.8,0.24,1.2,0.42,0.2,216085.1886,107988.5329
542,1.8,0.1,0.32,1.38,0.6,296191.2903,122318.1568
543,0.3,0.52,0.76,1.06,0.6,197587.6143,164253.1294
544,0.3,0.8,0.32,0.74,0.4,148211.6975,166267.3571
545,1.8,0.52,1.2,0.42,0.6,180169.166,150910.8914
546,2.8,0.66,0.76,0.74,0.6,216408.2492,170735.0077
547,2.8,0.38,0.98,0.74,0.8,239307.7168,150698.0466
548,1.3,0.66,1.2,1.06,0.6,221115.4156,180565.578
549,1.8,0.52,0.98,0.42,0.8,170562.0165,161439.8096
550,2.8,0.24,1.2,0.74,0.4,266301.0013,123658.939
551,2.8,0.52,0.76,0.42,0.4,201933.8607,136298.1488
552,0.8,0.24,0.54,0.1,0.6,129684.1358,106234.1541
553,1.3,0.1,0.32,0.42,0.4,196974.1177,94829.64835
554,0.3,0.52,0.32,0.1,0.6,86620.60816,139691.4393
555,0.8,0.38,0.54,1.38,0.2,258859.9464,136016.9317
556,0.3,0.24,0.76,1.06,0.2,231874.276,120676.8958
557,0.3,0.8,0.98,1.06,0.4,190497.652,176538.8629
558,2.8,0.52,0.76,0.1,0.6,154453.1487,139942.5805
559,1.3,0.1,0.98,0.1,0.2,172415.5049,86599.50957
560,0.3,0.1,0.76,0.1,0.8,132433.2373,92583.99888
561,0.8,0.52,0.76,0.42,0.4,155593.6257,136110.2385
562,1.8,0.38,0.76,0.1,0.8,140549.6445,132938.413
563,0.8,0.24,1.2,1.06,0.4,249163.3684,129423.7842
564,0.8,0.8,0.32,1.38,0.6,208833.1688,197227.7894
565,0.8,0.66,0.76,0.74,0.8,164515.8957,187578.5067
566,1.8,0.8,0.1,1.7,0.6,251359.342,200573.0778
567,0.8,0.38,1.2,0.1,0.6,128578.5442,126683.8342
568,0.8,0.1,0.98,0.42,0.8,191686.8816,102898.3385
569,0.3,0.8,1.2,0.1,0.8,82002.49341,197411.3181
570,0.3,0.38,0.98,0.1,0.8,105630.2639,136041.2872
571,0.8,0.1,0.32,0.1,0.4,143356.3114,84643.39302
572,2.8,0.8,0.1,0.1,0.8,113447.3732,184623.9841
573,0.8,0.66,0.98,0.74,0.4,183691.1244,157260.4949
574,2.3,0.24,0.32,0.74,0.2,245007.9279,112489.985
575,0.3,0.52,0.54,1.06,0.6,193376.2212,163028.725
576,2.3,0.38,0.32,0.74,0.2,234896.7187,121205.674
577,1.3,0.52,0.98,1.7,0.4,285466.7835,165890.1231
578,0.8,0.8,0.98,0.42,0.2,151762.3875,142913.6383
579,0.8,0.24,0.98,1.06,0.4,245651.5337,128299.2105
580,2.3,0.66,0.76,1.38,0.4,271161.9567,169862.6659
581,2.8,0.66,1.2,0.1,0.2,170347.7242,126387.7122
582,0.3,0.1,1.2,1.06,0.6,245417.8085,118794.0222
583,1.3,0.52,0.32,1.38,0.2,258096.0765,143876.105
584,1.3,0.66,0.1,1.7,0.8,242630.6228,201236.7413
585,1.8,0.52,0.54,1.38,0.8,252286.4714,180241.7392
586,2.8,0.38,0.98,0.74,0.2,257631.3646,125635.5727
587,1.3,0.1,0.98,1.06,0.8,268742.988,119999.9399
588,1.3,0.52,0.98,0.1,0.6,125985.1502,141816.3407
589,0.3,0.66,1.2,1.38,0.4,229053.1481,172226.9703
590,1.3,0.66,0.1,0.74,0.4,178794.0416,151945.4197
591,0.8,0.1,0.1,0.1,0.8,134062.6325,87808.13033
592,0.3,0.38,0.98,0.74,0.2,196508.5958,123019.1306
593,1.3,0.8,0.1,0.74,0.2,180482.574,145300.0386
594,1.8,0.38,0.54,1.06,0.4,250825.2636,138867.3032
595,2.3,0.52,0.98,0.74,0.8,215349.2102,168614.5656
596,2.3,0.66,0.98,1.38,0.2,284595.855,156700.6906
597,0.8,0.24,0.1,0.42,0.4,164375.7557,106273.6486
598,1.3,0.38,0.76,1.7,0.6,286485.0784,161943.8291
599,0.8,0.52,1.2,0.1,0.4,124170.9627,130157.1793
600,1.8,0.8,0.54,0.74,0.6,181594.6652,184615.6531
601,0.8,0.38,1.2,0.1,0.8,123539.7158,135967.3653
602,1.3,0.66,0.98,1.7,0.8,259937.241,206048.4448
603,2.8,0.8,0.76,1.7,0.4,295058.4466,186925.5821
604,2.8,0.66,0.54,1.38,0.4,277125.3613,168818.9565
605,0.3,0.24,0.54,1.38,0.4,249283.7762,132791.2565
606,2.3,0.66,0.76,0.74,0.2,225401.5413,140924.8462
607,1.3,0.24,0.32,0.74,0.6,212271.7513,122626.6677
608,2.8,0.1,0.1,1.7,0.6,335789.8737,128808.7926
609,2.8,0.38,0.98,1.7,0.2,335153.5818,147794.2411
610,0.3,0.8,0.76,1.06,0.4,186608.287,175411.4853
611,0.8,0.8,1.2,1.7,0.2,267809.777,171598.5289
612,0.8,0.8,0.32,0.42,0.2,138835.0119,139186.7136
613,0.3,0.38,0.54,1.7,0.2,267708.8392,142255.3528
614,0.3,0.8,1.2,1.7,0.6,234580.2031,208056.6214
615,2.3,0.1,0.76,1.06,0.4,291976.0994,116232.8703
616,2.3,0.24,0.1,0.42,0.8,193173.227,118297.148
617,2.8,0.1,1.2,0.74,0.8,277910.0211,113393.0462
618,2.8,0.24,0.1,0.74,0.2,250605.9272,111713.2499
619,2.8,0.1,0.1,1.06,0.2,291194.8232,110872.7992
620,0.8,0.52,0.98,1.7,0.2,280629.3792,153805.5081
621,0.3,0.52,1.2,0.42,0.8,135859.0027,165241.7442
622,0.3,0.24,0.32,0.1,0.2,119420.7653,92089.1263
623,1.3,0.24,0.1,0.1,0.8,129648.354,108684.9679
624,0.3,0.1,0.32,1.7,0.6,278780.7685,128228.6074
625,1.3,0.8,0.32,0.42,0.8,125298.1901,195888.3189
626,2.8,0.52,0.32,0.42,0.6,184829.8688,145941.128
627,2.3,0.52,0.98,0.74,0.8,215349.2102,168614.5656
628,2.8,0.52,0.98,0.42,0.2,214685.7574,125555.8224
629,1.8,0.1,0.76,1.06,0.8,277425.865,118961.0417
630,0.8,0.38,0.32,0.42,0.4,157627.0468,120501.9218
631,1.3,0.24,0.32,0.1,0.8,134813.8536,110135.5447
632,1.3,0.52,0.32,0.74,0.2,202264.5293,128996.1774
633,2.3,0.24,0.1,0.1,0.6,156784.4639,103821.09
634,0.3,0.52,0.32,0.42,0.6,125215.3548,147335.6751
635,1.3,0.52,0.54,1.7,0.2,285719.6907,151793.2378
636,2.8,0.66,0.98,1.06,0.2,268843.4941,150062.4984
637,0.8,0.1,0.1,0.1,0.4,138253.995,83141.42634
638,2.3,0.66,0.32,0.42,0.2,182825.7139,130116.9115
639,2.8,0.1,0.54,1.7,0.8,343719.4588,132728.5544
640,0.8,0.38,0.54,0.42,0.8,150666.079,140658.4732
641,2.3,0.1,1.2,1.06,0.2,301005.5486,116611.0979
642,1.8,0.1,1.2,1.38,0.2,315250.8464,123514.5362
643,0.3,0.66,0.1,1.7,0.8,215907.1041,203031.2438
644,0.8,0.1,0.54,0.74,0.2,223659.8264,102413.8638
645,0.8,0.52,1.2,1.06,0.2,234857.9777,141315.747
646,2.8,0.8,0.32,1.06,0.6,227187.0519,189288.7825
647,2.8,0.38,0.32,1.06,0.2,274557.055,129850.9245
648,1.8,0.52,0.76,1.38,0.2,278484.7085,146976.4301
649,2.3,0.52,0.32,0.1,0.4,143375.0871,124679.0214
650,1.8,0.1,0.98,0.42,0.4,221991.7413,99380.35246
651,0.8,0.24,1.2,1.7,0.8,290225.3914,154486.292
652,0.3,0.1,0.32,0.74,0.6,199760.0779,105534.7453
653,2.3,0.38,0.32,0.74,0.6,221089.3475,138963.6285
654,1.3,0.66,0.32,1.7,0.6,254743.1389,188274.4531
655,0.3,0.24,1.2,0.74,0.6,200389.1628,127390.6055
656,2.3,0.8,0.1,0.74,0.2,203457.5066,145477.5733
657,1.3,0.52,0.32,1.7,0.8,259354.1842,185298.4547
658,1.8,0.1,0.32,0.1,0.6,168266.4623,87248.82099
659,1.8,0.24,0.1,0.74,0.6,219154.0109,121763.7659
660,1.8,0.24,0.1,1.06,0.4,253472.8628,124211.6204
661,0.3,0.1,0.76,0.1,0.8,132433.2373,92583.99888
662,1.3,0.66,0.76,0.42,0.8,143788.0254,179656.2379
663,0.8,0.8,0.98,0.42,0.2,151762.3875,142913.6383
664,2.8,0.38,0.32,0.42,0.4,204385.7148,121841.3099
665,2.8,0.66,0.32,0.74,0.8,200860.8301,182300.0706
666,0.8,0.8,0.98,1.38,0.8,213577.6499,218711.3292
667,2.3,0.8,0.54,1.38,0.4,257750.2773,179633.583
668,0.8,0.66,0.1,0.42,0.2,141483.483,128495.7473
669,1.3,0.1,0.1,0.42,0.8,188209.4635,97320.23572
670,2.8,0.1,0.98,1.7,0.8,351304.1249,135170.4686
671,0.3,0.52,0.54,0.42,0.2,145194.9166,121954.6678
672,1.3,0.52,1.2,1.38,0.6,258145.3194,172580.6995
673,0.3,0.52,0.98,0.42,0.6,138216.0712,151032.3737
674,0.3,0.66,0.1,0.74,0.6,143667.3747,169003.7294
675,2.3,0.8,0.32,0.42,0.4,163476.8473,157216.8026
676,0.8,0.52,0.98,1.38,0.8,235418.9622,183457.0926
677,0.3,0.38,0.1,0.42,0.8,126338.3869,138881.5942
678,0.3,0.66,0.98,1.7,0.4,248911.4785,177245.9443
679,1.8,0.66,1.2,1.38,0.6,258853.5879,186685.9899
680,1.3,0.66,0.32,1.38,0.4,239942.9199,167234.2001
681,2.3,0.66,0.76,1.7,0.4,294366.5081,176112.9377
682,1.3,0.8,0.32,0.42,0.6,132226.3965,177200.6441
683,1.8,0.8,0.98,1.7,0.2,288767.5631,170871.8224
684,0.8,0.38,1.2,0.1,0.8,123539.7158,135967.3653
685,0.3,0.52,0.54,1.7,0.6,243281.7409,175700.9162
686,1.8,0.66,0.54,0.74,0.4,200283.8314,154534.075
687,1.3,0.24,0.98,1.06,0.2,263539.9247,123045.3089
688,0.8,0.8,0.76,0.1,0.2,109241.028,133923.4554
689,0.3,0.24,0.32,0.42,0.6,149930.5523,114012.4848
690,1.8,0.24,1.2,1.7,0.8,315130.7907,154939.5292
691,1.3,0.66,0.98,1.06,0.4,226187.0415,164213.9991
692,0.8,0.24,0.32,0.1,0.4,129626.6509,98490.61469
693,0.8,0.52,0.32,1.7,0.2,268355.2202,150062.3323
694,2.8,0.52,0.1,0.1,0.8,134724.2658,147393.6454
695,0.3,0.52,1.2,1.38,0.2,246677.634,148083.5142
696,1.3,0.52,0.54,0.1,0.4,125065.5976,126198.6008
697,2.8,0.38,0.76,1.06,0.4,276179.4944,140971.0545
698,2.8,0.66,0.32,0.1,0.2,153862.3257,121445.0119
699,1.8,0.52,0.76,1.7,0.6,285757.2798,176738.0682
700,0.3,0.8,0.1,1.38,0.8,182374.4733,215364.4578
701,1.8,0.66,0.1,0.74,0.6,181811.4147,167273.6131
702,2.3,0.52,0.1,1.38,0.6,259808.1856,166648.5721
703,0.3,0.66,1.2,0.1,0.2,110282.7957,127106.1434
704,2.3,0.52,0.54,0.1,0.2,156904.3394,113538.6338
705,2.8,0.66,0.1,0.42,0.6,168683.0144,159310.31
706,1.3,0.24,0.32,0.42,0.2,187915.9155,102085.6759
707,1.3,0.8,0.76,0.1,0.6,103588.4264,172560.4019
708,0.8,0.38,0.1,0.1,0.8,101474.5345,129696.1533
709,2.8,0.66,0.54,1.38,0.8,261269.9872,196661.6528
710,2.3,0.24,0.54,0.74,0.6,239758.5535,124945.1192
711,2.8,0.66,0.32,1.7,0.8,280133.9493,201265.988
712,2.8,0.38,0.1,0.1,0.8,148241.3537,128445.616
713,2.8,0.66,0.54,0.42,0.4,187531.9793,146693.7852
714,1.3,0.8,0.54,1.38,0.4,235293.7044,179852.3545
715,0.3,0.24,0.54,1.38,0.8,240880.8758,144629.8749
716,0.8,0.38,0.54,1.38,0.2,258859.9464,136016.9317
717,2.8,0.38,0.32,1.06,0.4,267666.2023,138359.9247
718,2.8,0.66,1.2,0.1,0.6,151332.7907,157354.5772
719,0.3,0.1,1.2,0.1,0.2,146695.9982,87037.40153
720,1.8,0.38,1.2,0.74,0.2,239635.3532,125676.7628
721,1.3,0.38,1.2,0.74,0.8,209596.1584,151507.5711
722,0.8,0.52,0.76,1.06,0.6,211710.3456,163910.1515
723,2.8,0.24,1.2,1.38,0.4,320940.6491,139217.9707
724,1.3,0.24,0.1,1.38,0.6,263243.25,136520.4121
725,0.8,0.24,0.32,1.7,0.2,287018.8124,132909.9234
726,0.8,0.38,0.32,1.06,0.4,221556.7267,136522.8835
727,2.3,0.1,0.54,1.38,0.4,313456.9813,122602.6159
728,1.3,0.52,0.1,1.38,0.8,230943.787,177903.9259
729,2.3,0.38,0.54,1.06,0.2,268708.8828,130615.0896
730,1.8,0.1,0.32,0.74,0.2,245120.0137,102429.683
731,0.8,0.52,0.54,1.06,0.2,223342.3975,137759.4163
732,2.8,0.38,0.98,1.38,0.4,305724.592,149385.0862
733,0.8,0.1,1.2,0.74,0.4,232983.2688,108524.8861
734,1.8,0.24,0.1,1.38,0.8,271569.3219,141998.9083
735,1.3,0.8,0.1,0.42,0.2,146575.1291,137578.5877
736,1.3,0.38,0.1,0.1,0.2,133188.0426,100552.6373
737,0.8,0.52,0.76,1.06,0.6,211710.3456,163910.1515
738,2.8,0.66,0.76,1.7,0.2,313943.5512,162423.6645
739,0.3,0.38,0.98,1.38,0.6,239796.9856,156581.6721
740,1.3,0.1,0.76,1.38,0.2,296120.7004,120402.5967
741,1.8,0.1,0.32,0.74,0.2,245120.0137,102429.683
742,1.3,0.24,0.98,1.7,0.8,300029.0585,153345.9613
743,2.3,0.1,0.1,1.06,0.4,278809.9408,112083.0427
744,2.8,0.38,0.32,0.74,0.4,238214.2975,130440.5484
745,2.8,0.1,1.2,1.7,0.6,355693.7956,135154.536
746,2.8,0.66,0.98,0.1,0.2,166720.2433,125265.5222
747,0.3,0.52,1.2,1.06,0.8,198606.9403,179002.7257
748,2.3,0.38,0.32,0.1,0.2,161743.1097,102964.9767
749,2.3,0.24,0.1,0.1,0.8,153523.8579,108892.6626
750,0.3,0.66,0.54,0.1,0.2,98162.78959,123533.2422
751,0.3,0.8,0.32,1.7,0.6,218523.6315,203546.61
752,0.3,0.24,0.76,0.42,0.8,154752.5464,122825.3995
753,2.3,0.8,0.1,1.38,0.4,248358.1727,177003.0818
754,0.3,0.66,0.54,1.38,0.4,217490.9804,168805.3178
755,0.3,0.8,0.76,1.06,0.8,170318.5138,213387.9929
756,1.8,0.1,0.76,0.1,0.4,179018.6591,88147.36367
757,0.3,0.1,0.1,1.06,0.2,228883.2589,107199.4918
758,0.8,0.8,0.32,1.06,0.2,202289.5231,153940.0088
759,2.3,0.66,0.98,1.7,0.8,282373.5124,205042.0619
760,1.8,0.52,0.54,0.74,0.6,202336.6346,155220.0735
761,2.3,0.8,0.32,0.42,0.2,174583.482,138927.5525
762,1.8,0.24,0.98,1.06,0.6,266005.1938,135070.7189
763,0.3,0.66,0.98,1.38,0.8,210055.0236,202242.779
764,0.3,0.52,0.32,1.7,0.2,254102.0924,149723.3065
765,0.3,0.66,1.2,1.06,0.6,194669.6928,181605.9174
766,2.3,0.52,0.98,0.74,0.2,237976.0046,133620.6124
767,2.8,0.24,0.98,1.06,0.6,287164.8599,135924.4036
768,1.8,0.1,1.2,0.74,0.6,257068.5069,111406.9783
769,0.8,0.1,0.32,1.06,0.8,242668.127,116083.0203
770,2.8,0.52,0.76,0.42,0.2,210838.1986,124355.4115
771,1.3,0.38,0.1,1.06,0.2,236594.57,126369.6748
772,1.3,0.1,0.1,0.42,0.6,190035.4601,95388.80195
773,1.3,0.52,0.32,1.06,0.2,231950.6123,136730.4414
774,1.8,0.24,0.98,1.06,0.2,275293.8878,123923.0139
775,0.3,0.38,0.76,1.06,0.8,204141.0785,157711.7741
776,0.8,0.52,0.1,0.74,0.4,175602.9008,139979.3827
777,0.3,0.66,0.76,1.06,0.8,180095.5501,195184.5848
778,0.8,0.66,0.54,0.1,0.2,112200.9944,123015.5472
779,2.3,0.1,0.54,1.06,0.8,284932.5635,117841.6224
780,0.3,0.1,1.2,0.74,0.8,213794.5409,113111.6048
781,1.8,0.1,0.32,1.7,0.4,320668.5427,127604.3735
782,2.3,0.8,1.2,1.06,0.2,253997.0513,159069.5134
783,1.3,0.66,1.2,1.06,0.6,221115.4156,180565.578
784,1.3,0.1,1.2,1.7,0.6,322360.8432,133786.9237
785,1.3,0.66,0.1,1.38,0.4,235007.2215,165858.8594
786,0.8,0.66,0.76,0.74,0.8,164515.8957,187578.5067
787,0.3,0.38,0.76,0.42,0.6,145841.4986,133185.2888
788,1.8,0.38,1.2,0.1,0.6,153037.5228,126637.7742
789,0.3,0.52,0.98,1.38,0.6,227771.3779,171953.407
790,1.8,0.24,0.54,1.7,0.4,311602.0361,141298.8252
791,0.8,0.38,0.1,0.1,0.4,112768.482,110303.8614
792,1.8,0.66,0.1,0.1,0.2,127193.1743,119872.3043
793,2.3,0.24,0.32,0.42,0.6,201388.4088,114819.0986
794,2.8,0.38,0.1,1.06,0.2,269733.4429,128407.0574
795,0.8,0.8,0.76,1.06,0.2,211041.1294,156485.1774
796,2.8,0.66,1.2,1.38,0.4,288422.4472,172229.1736
797,0.3,0.1,0.76,1.06,0.8,236075.8025,118872.1345
798,0.3,0.1,0.54,0.1,0.4,132472.9825,85963.36794
799,1.8,0.52,0.98,0.1,0.8,131812.4098,153457.8611
800,1.3,0.1,0.54,1.7,0.6,311265.3491,130214.0273
801,0.8,0.1,0.76,1.38,0.2,282867.2063,119681.0327
802,2.3,0.1,0.54,0.74,0.4,258970.6864,106551.1456
803,2.8,0.8,1.2,0.42,0.6,180205.6057,180016.7515
804,0.8,0.52,0.98,0.74,0.8,179524.9347,170174.54
805,1.3,0.24,0.98,0.42,0.4,195630.0978,111954.1175
806,2.3,0.24,0.76,0.1,0.8,167518.9551,113032.2343
807,0.3,0.1,0.54,0.42,0.4,172423.7015,95492.99083
808,2.3,0.24,1.2,0.1,0.8,175059.7372,115392.794
809,2.3,0.1,1.2,1.7,0.2,348840.1023,131250.7083
810,2.8,0.66,0.98,0.42,0.6,186515.6099,164319.8976
811,2.3,0.52,1.2,0.74,0.8,218911.1052,169683.1695
812,2.8,0.52,0.76,1.38,0.2,299567.7563,147937.4806
813,2.8,0.38,1.2,0.42,0.8,209051.8269,143611.8726
814,1.8,0.24,0.32,0.74,0.6,224087.5334,123216.98
815,2.3,0.8,0.54,0.42,0.4,168121.0593,158507.0416
816,2.3,0.8,0.76,1.7,0.4,285111.5107,186878.9445
817,1.8,0.1,0.76,1.7,0.8,325883.2822,133504.8142
818,0.3,0.52,0.1,1.06,0.4,191129.0303,147471.6796
819,2.3,0.24,0.32,0.1,0.8,158619.8038,110349.9545
820,2.3,0.1,0.98,0.1,0.8,191305.9817,92956.2755
821,0.8,0.66,1.2,1.38,0.2,252507.9353,156915.7412
822,2.8,0.38,0.54,0.1,0.6,162540.0882,123076.6702
823,0.3,0.52,0.54,0.74,0.2,179136.4433,129961.57
824,2.3,0.8,1.2,0.42,0.8,163268.3595,198249.0633
