extWall_u,window_u,shgc,roof_u,transmittance,total_idealHeating,total_idealCooling
0.10000000000826359,2.564521127032938,0.1,0.10062140346032987,0.20008269188743036,106505.0546875,13432.7021484375
0.10002941715849739,0.30000242781610076,0.6990298454520828,0.10166769472739931,0.2307402529638273,63734.671875,23805.220703125
0.10008644350024341,1.694030822826912,0.10000000000001649,0.10009752728860266,0.20000585717341943,98506.1171875,13972.35546875
0.10077505579366652,0.30491004877711037,0.24727550425817715,0.10010922475754667,0.21178721730736147,77378.984375,18766.849609375
0.10024060105734871,0.30002958141681435,0.554307021937587,0.10000259538034253,0.20354295389081323,68172.4296875,22718.40234375
0.10001243530808583,0.3099611202167418,0.10000006326027659,0.10153684926007649,0.20001034295497225,83029.0390625,15342.470703125
0.10085163801801995,0.30175100065206883,0.48746497750847534,0.10000000920238643,0.20045310112589168,70239.1796875,22113.654296875
0.10000542149743236,1.7691333725454133,0.1,0.1,0.20000580788563088,99276.421875,13916.8427734375
0.10141124831124318,0.30001978116565753,0.2653019818578556,0.10011046117682197,0.20000000000914359,76843.5703125,19006.515625
0.10020704377721111,2.1784748020862015,0.1,0.1,0.2000000000028095,103196.6953125,13642.875
0.10509842281833888,0.30001594258398123,0.6484871119028904,0.10147123521765378,0.20000002136017506,65475.72265625,23411.224609375
0.10130750919043231,0.30770061410888433,0.25657879133529,0.10214611544923079,0.2116246185977668,77154.15625,18914.099609375
0.10016866185632597,1.2978969149703348,0.10000000000002907,0.10012380043681195,0.20000014813848263,94267.15625,14271.7822265625
0.10000002325163772,1.896905142728858,0.1,0.1,0.2000028335745796,100558.1484375,13823.5283203125
0.10600458847214599,0.3021598366635714,0.42942806639581865,0.10036016568290945,0.20227931548117598,72028.109375,21464.66015625
0.10216829038809902,0.30138440005345746,0.30795505819143854,0.10082129903908696,0.2005770211176616,75513.6328125,19679.841796875
0.10600458847214599,0.30000915431491515,0.3237388402117489,0.10000484396134751,0.20002942800626505,75084.6796875,19915.0546875
0.10000161940766013,1.1891751383928428,0.1,0.1,0.2000040366529632,93000.375,14374.849609375
0.10138237998502823,2.6665121569702444,0.10000000000001649,0.10009752728860266,0.20000405799771076,107342.171875,13373.6806640625
